Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
East Garo Hills,1.1,Total number of pregnant women Registered for ANC,TOTAL,913.0,959.0,873.0,943.0,956.0,848.0,853.0,921.0,772.0,894.0,859.0,833.0,10624.0
East Garo Hills,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,345.0,420.0,288.0,290.0,391.0,315.0,372.0,324.0,243.0,338.0,293.0,353.0,3972.0
East Garo Hills,1.2,Number of Pregnant women registered under JSY,TOTAL,284.0,339.0,252.0,199.0,313.0,281.0,281.0,300.0,190.0,269.0,256.0,296.0,3260.0
East Garo Hills,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,368.0,403.0,336.0,427.0,501.0,431.0,379.0,399.0,459.0,411.0,425.0,442.0,4981.0
East Garo Hills,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,583.0,632.0,543.0,561.0,600.0,610.0,597.0,593.0,450.0,595.0,525.0,507.0,6796.0
East Garo Hills,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,642.0,598.0,561.0,622.0,640.0,585.0,656.0,583.0,559.0,588.0,680.0,640.0,7354.0
East Garo Hills,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,361.0,860.0,184.0,399.0,394.0,332.0,354.0,578.0,559.0,889.0,673.0,587.0,6170.0
East Garo Hills,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,4.0,32.0,17.0,17.0,10.0,10.0,16.0,19.0,5.0,16.0,11.0,7.0,164.0
East Garo Hills,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0
East Garo Hills,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,83.0,121.0,121.0,200.0,236.0,259.0,305.0,104.0,217.0,160.0,131.0,205.0,2142.0
East Garo Hills,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,12.0,4.0,7.0,8.0,5.0,3.0,10.0,6.0,3.0,3.0,1.0,2.0,64.0
East Garo Hills,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
East Garo Hills,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,91.0,174.0,95.0,89.0,91.0,147.0,99.0,112.0,55.0,42.0,60.0,64.0,1119.0
East Garo Hills,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,347.0,272.0,217.0,290.0,244.0,262.0,167.0,171.0,128.0,444.0,323.0,207.0,3072.0
East Garo Hills,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,438.0,446.0,312.0,379.0,335.0,409.0,266.0,283.0,183.0,486.0,383.0,271.0,4191.0
East Garo Hills,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,100.0,144.0,100.0,83.0,78.0,71.0,67.0,61.0,59.0,136.0,116.0,87.0,1102.0
East Garo Hills,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,26.0,56.0,13.0,19.0,5.0,5.0,17.0,5.0,3.0,11.0,9.0,4.0,173.0
East Garo Hills,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,125.0,134.0,106.0,109.0,148.0,139.0,173.0,94.0,152.0,157.0,102.0,181.0,1620.0
East Garo Hills,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,117.0,126.0,93.0,72.0,126.0,116.0,145.0,64.0,110.0,138.0,117.0,169.0,1393.0
East Garo Hills,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,32.0,90.0,134.0,79.0,15.0,17.0,24.0,79.0,17.0,55.0,14.0,51.0,607.0
East Garo Hills,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,20.0,73.0,111.0,70.0,20.0,12.0,22.0,71.0,9.0,48.0,12.0,47.0,515.0
East Garo Hills,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0.0,0.0,2.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
East Garo Hills,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
East Garo Hills,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Garo Hills,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Garo Hills,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,,,0.0,,3.0,,,,,,,1.0,4.0
East Garo Hills,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
East Garo Hills,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
East Garo Hills,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,,,,,,,,,,,,,
East Garo Hills,4.1.1.a,Number of male live births,TOTAL,291.0,334.0,210.0,258.0,217.0,297.0,223.0,190.0,158.0,310.0,255.0,220.0,2963.0
East Garo Hills,4.1.1.b,Number of female live births,TOTAL,267.0,250.0,192.0,216.0,247.0,224.0,200.0,191.0,170.0,270.0,221.0,256.0,2704.0
