Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
East Garo Hills,1.1,Total number of pregnant women Registered for ANC,TOTAL,564.0,517.0,541.0,476.0,921.0,1040.0,931.0,1105.0,783.0,714.0,1104.0,979.0,9675.0
East Garo Hills,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,180.0,214.0,148.0,182.0,385.0,386.0,345.0,442.0,288.0,278.0,485.0,377.0,3710.0
East Garo Hills,1.2,Number of Pregnant women registered under JSY,TOTAL,137.0,145.0,133.0,140.0,236.0,307.0,291.0,307.0,162.0,221.0,331.0,261.0,2671.0
East Garo Hills,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,194.0,178.0,174.0,228.0,425.0,438.0,395.0,456.0,345.0,403.0,440.0,371.0,4047.0
East Garo Hills,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,510.0,519.0,499.0,572.0,616.0,705.0,622.0,696.0,452.0,479.0,805.0,733.0,7208.0
East Garo Hills,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,316.0,316.0,356.0,345.0,579.0,640.0,613.0,752.0,533.0,510.0,793.0,807.0,6560.0
East Garo Hills,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,434.0,443.0,298.0,369.0,550.0,637.0,618.0,766.0,516.0,473.0,561.0,530.0,6195.0
East Garo Hills,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,8.0,10.0,15.0,10.0,15.0,13.0,42.0,8.0,6.0,4.0,13.0,8.0,152.0
East Garo Hills,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,,,1.0,,,1.0,,,,,,,2.0
East Garo Hills,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,56.0,48.0,83.0,100.0,181.0,59.0,41.0,46.0,94.0,45.0,81.0,84.0,918.0
East Garo Hills,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,13.0,6.0,9.0,14.0,18.0,,14.0,4.0,2.0,1.0,12.0,8.0,101.0
East Garo Hills,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
East Garo Hills,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,2.0,2.0,,6.0,44.0,34.0,39.0,29.0,35.0,71.0,30.0,34.0,326.0
East Garo Hills,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,192.0,185.0,147.0,126.0,233.0,345.0,291.0,323.0,201.0,334.0,358.0,475.0,3210.0
East Garo Hills,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,194.0,187.0,147.0,132.0,277.0,379.0,330.0,352.0,236.0,405.0,388.0,509.0,3536.0
East Garo Hills,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,,,,,48.0,64.0,47.0,53.0,30.0,72.0,72.0,49.0,435.0
East Garo Hills,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,,,,,1.0,4.0,1.0,2.0,1.0,5.0,5.0,6.0,25.0
East Garo Hills,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,131.0,120.0,86.0,88.0,130.0,136.0,125.0,129.0,94.0,129.0,122.0,146.0,1436.0
East Garo Hills,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,71.0,96.0,36.0,66.0,68.0,61.0,47.0,107.0,84.0,106.0,108.0,110.0,960.0
East Garo Hills,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,32.0,40.0,6.0,5.0,11.0,66.0,33.0,17.0,10.0,16.0,24.0,97.0,357.0
East Garo Hills,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,29.0,34.0,6.0,5.0,7.0,54.0,33.0,20.0,10.0,16.0,39.0,93.0,346.0
East Garo Hills,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
East Garo Hills,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
East Garo Hills,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,,,,,,,,,,,,,
East Garo Hills,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,,,,,,,,,,,,,
East Garo Hills,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,,,,,,1.0,,,,,,,1.0
