Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
Agar Malwa,1.1,Total number of pregnant women Registered for ANC,TOTAL,,,20.0,,,1151.0,1002.0,783.0,1157.0,930.0,1182.0,1013.0,7238.0
Agar Malwa,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,,,15.0,,,831.0,749.0,580.0,825.0,712.0,888.0,839.0,5439.0
Agar Malwa,1.2,Number of Pregnant women registered under JSY,TOTAL,,,20.0,,,1150.0,999.0,778.0,1144.0,970.0,1222.0,1049.0,7332.0
Agar Malwa,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,,,7.0,,,1192.0,1018.0,848.0,1070.0,968.0,1118.0,1027.0,7248.0
Agar Malwa,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,,,20.0,,,1153.0,961.0,778.0,1142.0,947.0,1214.0,1042.0,7257.0
Agar Malwa,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,,,12.0,,,1189.0,1039.0,831.0,1062.0,1005.0,1060.0,1163.0,7361.0
Agar Malwa,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,,,20.0,,,1213.0,1043.0,796.0,1193.0,971.0,1226.0,1080.0,7542.0
Agar Malwa,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,,,0.0,,,42.0,134.0,14.0,93.0,63.0,85.0,86.0,517.0
Agar Malwa,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,,,,,,2.0,3.0,1.0,4.0,7.0,6.0,22.0,45.0
Agar Malwa,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,,,11.0,,,262.0,202.0,136.0,325.0,339.0,355.0,369.0,1999.0
Agar Malwa,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,,,,,,3.0,6.0,1.0,5.0,7.0,21.0,15.0,58.0
Agar Malwa,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,20.0,,,,,0.0,726.0,714.0,881.0,732.0,3073.0
Agar Malwa,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,,,0.0,,,1.0,2.0,0.0,1.0,3.0,2.0,0.0,9.0
