Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
Bishnupur,1.1,Total number of pregnant women Registered for ANC,TOTAL,599.0,546.0,445.0,468.0,407.0,414.0,417.0,322.0,411.0,460.0,409.0,435.0,5333.0
Bishnupur,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,486.0,414.0,360.0,331.0,290.0,295.0,297.0,232.0,286.0,336.0,319.0,327.0,3973.0
Bishnupur,1.2,Number of Pregnant women registered under JSY,TOTAL,395.0,352.0,316.0,305.0,261.0,275.0,270.0,198.0,245.0,286.0,270.0,314.0,3487.0
Bishnupur,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,177.0,240.0,238.0,242.0,246.0,288.0,252.0,217.0,236.0,210.0,208.0,226.0,2780.0
Bishnupur,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,474.0,468.0,343.0,373.0,300.0,313.0,303.0,258.0,306.0,345.0,316.0,322.0,4121.0
Bishnupur,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,354.0,343.0,337.0,324.0,347.0,318.0,344.0,226.0,261.0,267.0,251.0,311.0,3683.0
Bishnupur,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,119.0,136.0,141.0,101.0,67.0,69.0,64.0,68.0,68.0,84.0,93.0,54.0,1064.0
Bishnupur,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,2.0,3.0,8.0,41.0
Bishnupur,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bishnupur,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,42.0,88.0,129.0,134.0,152.0,83.0,81.0,75.0,160.0,85.0,120.0,85.0,1234.0
Bishnupur,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bishnupur,1.8,Number of pregnancy test kits used at SC level,TOTAL,4.0,3.0,2.0,5.0,21.0,22.0,7.0,45.0,89.0,83.0,57.0,94.0,432.0
Bishnupur,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,17.0,15.0,20.0,14.0,12.0,11.0,14.0,23.0,10.0,20.0,14.0,13.0,183.0
Bishnupur,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,2.0,4.0,4.0,1.0,7.0,17.0,9.0,8.0,11.0,13.0,19.0,18.0,113.0
Bishnupur,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,19.0,19.0,24.0,15.0,19.0,28.0,23.0,31.0,21.0,33.0,33.0,31.0,296.0
Bishnupur,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,15.0,15.0,18.0,13.0,19.0,25.0,22.0,29.0,20.0,21.0,29.0,12.0,238.0
Bishnupur,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,3.0,4.0,0.0,28.0
Bishnupur,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,53.0,73.0,64.0,73.0,83.0,75.0,77.0,106.0,83.0,100.0,92.0,79.0,958.0
Bishnupur,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,49.0,65.0,60.0,70.0,79.0,72.0,74.0,104.0,80.0,97.0,89.0,76.0,915.0
Bishnupur,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,78.0,13.0,62.0,135.0,145.0,261.0,12.0,51.0,35.0,85.0,80.0,79.0,1036.0
