Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimapur,'1.1',Total number of pregnant women registered for ANC,TOTAL,1826.0,876.0,950.0,825.0,1001.0,1870.0,832.0,1038.0,874.0,996.0,1770.0,820.0,950.0,848.0,922.0,2002.0,973.0,1029.0,899.0,1103.0,2006.0,972.0,1034.0,898.0,1108.0,1943.0,942.0,1001.0,866.0,1077.0,1755.0,802.0,953.0,843.0,912.0,1518.0,705.0,813.0,684.0,834.0,1193.0,451.0,742.0,611.0,582.0,1579.0,750.0,829.0,688.0,891.0,1553.0,686.0,867.0,751.0,802.0,1250.0,633.0,617.0,516.0,734.0,20265.0,9442.0,10823.0,9303.0,10962.0
Dimapur,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,602.0,200.0,402.0,344.0,258.0,593.0,198.0,395.0,339.0,254.0,484.0,191.0,293.0,258.0,226.0,636.0,229.0,407.0,351.0,285.0,502.0,158.0,344.0,282.0,220.0,544.0,146.0,398.0,323.0,221.0,432.0,132.0,300.0,245.0,187.0,443.0,124.0,319.0,252.0,191.0,369.0,96.0,273.0,203.0,166.0,513.0,178.0,335.0,271.0,242.0,469.0,178.0,291.0,255.0,214.0,434.0,156.0,278.0,231.0,203.0,6021.0,1986.0,4035.0,3354.0,2667.0
Dimapur,'1.2.1',Number of PW given TT1,TOTAL,564.0,297.0,267.0,229.0,335.0,443.0,152.0,291.0,242.0,201.0,514.0,324.0,190.0,182.0,332.0,751.0,359.0,392.0,356.0,395.0,587.0,328.0,259.0,226.0,361.0,581.0,288.0,293.0,241.0,340.0,552.0,314.0,238.0,205.0,347.0,439.0,213.0,226.0,172.0,267.0,398.0,191.0,207.0,142.0,256.0,526.0,284.0,242.0,206.0,320.0,530.0,314.0,216.0,194.0,336.0,459.0,238.0,221.0,180.0,279.0,6344.0,3302.0,3042.0,2575.0,3769.0
Dimapur,'1.2.2',Number of PW given TT2,TOTAL,327.0,136.0,191.0,150.0,177.0,363.0,138.0,225.0,170.0,193.0,331.0,169.0,162.0,136.0,195.0,488.0,192.0,296.0,239.0,249.0,425.0,209.0,216.0,180.0,245.0,430.0,218.0,212.0,171.0,259.0,413.0,192.0,221.0,178.0,235.0,353.0,183.0,170.0,123.0,230.0,302.0,117.0,185.0,116.0,186.0,359.0,171.0,188.0,132.0,227.0,372.0,189.0,183.0,143.0,229.0,308.0,146.0,162.0,124.0,184.0,4471.0,2060.0,2411.0,1862.0,2609.0
Dimapur,'1.2.3',Number of PW given TT Booster,TOTAL,131.0,36.0,95.0,26.0,105.0,117.0,32.0,85.0,21.0,96.0,106.0,34.0,72.0,42.0,64.0,142.0,43.0,99.0,41.0,101.0,187.0,37.0,150.0,81.0,106.0,160.0,30.0,130.0,58.0,102.0,148.0,47.0,101.0,40.0,108.0,155.0,55.0,100.0,30.0,125.0,140.0,37.0,103.0,29.0,111.0,125.0,27.0,98.0,37.0,88.0,127.0,38.0,89.0,39.0,88.0,107.0,25.0,82.0,35.0,72.0,1645.0,441.0,1204.0,479.0,1166.0
Dimapur,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,169.0,87.0,82.0,82.0,87.0,201.0,115.0,86.0,86.0,115.0,142.0,90.0,52.0,52.0,90.0,216.0,102.0,114.0,125.0,91.0,145.0,54.0,91.0,100.0,45.0,199.0,64.0,135.0,66.0,133.0,268.0,96.0,172.0,142.0,126.0,268.0,93.0,175.0,122.0,146.0,259.0,103.0,156.0,94.0,165.0,303.0,130.0,173.0,112.0,191.0,226.0,113.0,113.0,81.0,145.0,263.0,77.0,186.0,97.0,166.0,2659.0,1124.0,1535.0,1159.0,1500.0
Dimapur,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,76.0,16.0,60.0,60.0,16.0,79.0,24.0,55.0,55.0,24.0,126.0,44.0,82.0,82.0,44.0,103.0,41.0,62.0,73.0,30.0,79.0,38.0,41.0,50.0,29.0,77.0,61.0,16.0,19.0,58.0,200.0,85.0,115.0,151.0,49.0,141.0,83.0,58.0,76.0,65.0,238.0,107.0,131.0,69.0,169.0,186.0,136.0,50.0,78.0,108.0,353.0,110.0,243.0,265.0,88.0,200.0,66.0,134.0,145.0,55.0,1858.0,811.0,1047.0,1123.0,735.0
Dimapur,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,30.0,30.0,0.0,0.0,30.0,56.0,56.0,0.0,4.0,52.0,42.0,42.0,0.0,2.0,40.0,44.0,44.0,0.0,0.0,44.0,66.0,66.0,0.0,2.0,64.0,44.0,44.0,0.0,1.0,43.0,87.0,65.0,22.0,24.0,63.0,51.0,33.0,18.0,18.0,33.0,40.0,40.0,0.0,2.0,38.0,45.0,45.0,0.0,5.0,40.0,48.0,48.0,0.0,4.0,44.0,42.0,27.0,15.0,18.0,24.0,595.0,540.0,55.0,80.0,515.0
