Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dhalai,'1.1',Total number of pregnant women registered for ANC,TOTAL,552.0,552.0,,12.0,540.0,759.0,759.0,,21.0,738.0,689.0,689.0,,26.0,663.0,795.0,795.0,,30.0,765.0,707.0,707.0,,22.0,685.0,607.0,607.0,,30.0,577.0,598.0,598.0,,24.0,574.0,645.0,645.0,,31.0,614.0,525.0,525.0,,29.0,496.0,657.0,657.0,,33.0,624.0,694.0,694.0,,39.0,655.0,522.0,522.0,,18.0,504.0,7750.0,7750.0,,315.0,7435.0
Dhalai,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,331.0,331.0,,6.0,325.0,441.0,441.0,,7.0,434.0,422.0,422.0,,9.0,413.0,463.0,463.0,,10.0,453.0,428.0,428.0,,11.0,417.0,354.0,354.0,,15.0,339.0,346.0,346.0,,15.0,331.0,411.0,411.0,,19.0,392.0,334.0,334.0,,18.0,316.0,407.0,407.0,,18.0,389.0,478.0,478.0,,21.0,457.0,321.0,321.0,,15.0,306.0,4736.0,4736.0,,164.0,4572.0
Dhalai,'1.2.1',Number of PW given TT1,TOTAL,488.0,488.0,,6.0,482.0,685.0,685.0,,13.0,672.0,660.0,660.0,,23.0,637.0,692.0,692.0,,23.0,669.0,657.0,657.0,,16.0,641.0,517.0,517.0,,20.0,497.0,538.0,538.0,,11.0,527.0,539.0,539.0,,17.0,522.0,476.0,476.0,,18.0,458.0,564.0,564.0,,32.0,532.0,644.0,644.0,,35.0,609.0,436.0,436.0,,22.0,414.0,6896.0,6896.0,,236.0,6660.0
Dhalai,'1.2.2',Number of PW given TT2,TOTAL,407.0,407.0,,12.0,395.0,491.0,491.0,,12.0,479.0,537.0,537.0,,11.0,526.0,597.0,597.0,,19.0,578.0,552.0,552.0,,18.0,534.0,531.0,531.0,,16.0,515.0,471.0,471.0,,16.0,455.0,451.0,451.0,,13.0,438.0,385.0,385.0,,16.0,369.0,467.0,467.0,,23.0,444.0,520.0,520.0,,30.0,490.0,404.0,404.0,,23.0,381.0,5813.0,5813.0,,209.0,5604.0
Dhalai,'1.2.3',Number of PW given TT Booster,TOTAL,41.0,41.0,,1.0,40.0,46.0,46.0,,1.0,45.0,43.0,43.0,,,43.0,58.0,58.0,,1.0,57.0,46.0,46.0,,2.0,44.0,44.0,44.0,,3.0,41.0,40.0,40.0,,0.0,40.0,41.0,41.0,,2.0,39.0,40.0,40.0,,2.0,38.0,45.0,45.0,,,45.0,40.0,40.0,,1.0,39.0,34.0,34.0,,0.0,34.0,518.0,518.0,,13.0,505.0
Dhalai,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,400.0,400.0,,7.0,393.0,572.0,572.0,,4.0,568.0,488.0,488.0,,,488.0,501.0,501.0,,,501.0,551.0,551.0,,10.0,541.0,525.0,525.0,,11.0,514.0,383.0,383.0,,2.0,381.0,289.0,289.0,,0.0,289.0,148.0,148.0,,,148.0,194.0,194.0,,,194.0,239.0,239.0,,,239.0,239.0,239.0,,3.0,236.0,4529.0,4529.0,,37.0,4492.0
Dhalai,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,115.0,115.0,,0.0,115.0,272.0,272.0,,,272.0,194.0,194.0,,,194.0,342.0,342.0,,11.0,331.0,379.0,379.0,,10.0,369.0,476.0,476.0,,11.0,465.0,944.0,944.0,,2.0,942.0,894.0,894.0,,0.0,894.0,297.0,297.0,,,297.0,585.0,585.0,,,585.0,326.0,326.0,,,326.0,235.0,235.0,,0.0,235.0,5059.0,5059.0,,34.0,5025.0
Dhalai,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,43.0,43.0,,0.0,43.0,56.0,56.0,,,56.0,62.0,62.0,,,62.0,128.0,128.0,,,128.0,110.0,110.0,,,110.0,100.0,100.0,,,100.0,125.0,125.0,,0.0,125.0,110.0,110.0,,0.0,110.0,75.0,75.0,,9.0,66.0,137.0,137.0,,9.0,128.0,68.0,68.0,,,68.0,59.0,59.0,,,59.0,1073.0,1073.0,,18.0,1055.0
