Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ambala,'1.1',Total number of pregnant women registered for ANC,TOTAL,1824.0,1824.0,,349.0,1475.0,2039.0,2039.0,,439.0,1600.0,1770.0,1770.0,,346.0,1424.0,1812.0,1812.0,,376.0,1436.0,1583.0,1583.0,,371.0,1212.0,1336.0,1336.0,,297.0,1039.0,1079.0,1079.0,,289.0,790.0,1289.0,1289.0,,309.0,980.0,1267.0,1267.0,,253.0,1014.0,1585.0,1585.0,,255.0,1330.0,1670.0,1670.0,,339.0,1331.0,1515.0,1515.0,,225.0,1290.0,18769.0,18769.0,,3848.0,14921.0
Ambala,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,1491.0,1491.0,,230.0,1261.0,1660.0,1660.0,,291.0,1369.0,1418.0,1418.0,,221.0,1197.0,1402.0,1402.0,,240.0,1162.0,1171.0,1171.0,,220.0,951.0,984.0,984.0,,190.0,794.0,790.0,790.0,,157.0,633.0,962.0,962.0,,185.0,777.0,1001.0,1001.0,,149.0,852.0,1318.0,1318.0,,174.0,1144.0,1338.0,1338.0,,224.0,1114.0,1235.0,1235.0,,149.0,1086.0,14770.0,14770.0,,2430.0,12340.0
Ambala,'1.2.1',Number of PW given TT1,TOTAL,1661.0,1645.0,16.0,265.0,1396.0,1840.0,1826.0,14.0,378.0,1462.0,1614.0,1591.0,23.0,300.0,1314.0,1426.0,1408.0,18.0,304.0,1122.0,1449.0,1409.0,40.0,322.0,1127.0,1199.0,1160.0,39.0,271.0,928.0,841.0,818.0,23.0,210.0,631.0,1068.0,1032.0,36.0,280.0,788.0,890.0,851.0,39.0,228.0,662.0,1005.0,1005.0,,212.0,793.0,1348.0,1340.0,8.0,260.0,1088.0,1049.0,1031.0,18.0,180.0,869.0,15390.0,15116.0,274.0,3210.0,12180.0
Ambala,'1.2.2',Number of PW given TT2,TOTAL,1302.0,1270.0,32.0,265.0,1037.0,1552.0,1517.0,35.0,277.0,1275.0,1511.0,1466.0,45.0,297.0,1214.0,1480.0,1441.0,39.0,316.0,1164.0,1332.0,1294.0,38.0,274.0,1058.0,1219.0,1160.0,59.0,267.0,952.0,947.0,925.0,22.0,246.0,701.0,929.0,883.0,46.0,308.0,621.0,919.0,860.0,59.0,264.0,655.0,806.0,806.0,,190.0,616.0,922.0,914.0,8.0,208.0,714.0,890.0,880.0,10.0,146.0,744.0,13809.0,13416.0,393.0,3058.0,10751.0
Ambala,'1.2.3',Number of PW given TT Booster,TOTAL,538.0,509.0,29.0,106.0,432.0,599.0,567.0,32.0,120.0,479.0,584.0,545.0,39.0,123.0,461.0,493.0,464.0,29.0,133.0,360.0,492.0,469.0,23.0,123.0,369.0,478.0,432.0,46.0,130.0,348.0,305.0,298.0,7.0,85.0,220.0,385.0,349.0,36.0,126.0,259.0,411.0,362.0,49.0,118.0,293.0,380.0,380.0,,72.0,308.0,499.0,499.0,0.0,133.0,366.0,443.0,436.0,7.0,74.0,369.0,5607.0,5310.0,297.0,1343.0,4264.0
Ambala,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,1835.0,1835.0,,191.0,1644.0,2003.0,2003.0,,228.0,1775.0,1942.0,1942.0,,255.0,1687.0,2213.0,2213.0,,356.0,1857.0,1466.0,1466.0,,308.0,1158.0,1436.0,1436.0,,297.0,1139.0,1432.0,1432.0,,294.0,1138.0,1461.0,1461.0,,276.0,1185.0,1229.0,1229.0,0.0,209.0,1020.0,1179.0,1179.0,,222.0,957.0,1141.0,1141.0,,254.0,887.0,975.0,975.0,,180.0,795.0,18312.0,18312.0,0.0,3070.0,15242.0
Ambala,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,1843.0,1843.0,,193.0,1650.0,1714.0,1714.0,,240.0,1474.0,1882.0,1882.0,,223.0,1659.0,2057.0,2057.0,,305.0,1752.0,1431.0,1431.0,,350.0,1081.0,1525.0,1525.0,,327.0,1198.0,1556.0,1556.0,,335.0,1221.0,1595.0,1595.0,,337.0,1258.0,1469.0,1469.0,0.0,322.0,1147.0,1437.0,1437.0,,249.0,1188.0,1225.0,1225.0,,291.0,934.0,1400.0,1400.0,,180.0,1220.0,19134.0,19134.0,0.0,3352.0,15782.0
Ambala,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,1820.0,1820.0,,218.0,1602.0,2040.0,2040.0,,208.0,1832.0,1858.0,1858.0,,163.0,1695.0,1764.0,1764.0,,225.0,1539.0,2053.0,2053.0,,259.0,1794.0,1405.0,1405.0,,212.0,1193.0,1197.0,1197.0,,228.0,969.0,1172.0,1172.0,,188.0,984.0,1042.0,1042.0,0.0,239.0,803.0,998.0,998.0,,218.0,780.0,1099.0,1099.0,,201.0,898.0,864.0,864.0,,181.0,683.0,17312.0,17312.0,0.0,2540.0,14772.0
