Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dadra and Nagar Haveli,'1.1',Total number of pregnant women registered for ANC,TOTAL,836.0,836.0,,204.0,632.0,689.0,689.0,,149.0,540.0,760.0,760.0,,160.0,600.0,696.0,696.0,,189.0,507.0,646.0,646.0,,155.0,491.0,728.0,728.0,,163.0,565.0,579.0,579.0,,158.0,421.0,672.0,672.0,,184.0,488.0,576.0,576.0,,169.0,407.0,649.0,649.0,,170.0,479.0,597.0,597.0,,144.0,453.0,642.0,642.0,,141.0,501.0,8070.0,8070.0,,1986.0,6084.0
Dadra and Nagar Haveli,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,819.0,819.0,,204.0,615.0,674.0,674.0,,147.0,527.0,733.0,733.0,,160.0,573.0,670.0,670.0,,189.0,481.0,631.0,631.0,,154.0,477.0,689.0,689.0,,163.0,526.0,559.0,559.0,,158.0,401.0,642.0,642.0,,183.0,459.0,553.0,553.0,,169.0,384.0,638.0,638.0,,170.0,468.0,574.0,574.0,,144.0,430.0,617.0,617.0,,141.0,476.0,7799.0,7799.0,,1982.0,5817.0
Dadra and Nagar Haveli,'1.2.1',Number of PW given TT1,TOTAL,616.0,616.0,,171.0,445.0,485.0,485.0,,120.0,365.0,543.0,543.0,,127.0,416.0,494.0,494.0,,145.0,349.0,483.0,483.0,,128.0,355.0,533.0,533.0,,137.0,396.0,429.0,429.0,,123.0,306.0,507.0,507.0,,154.0,353.0,424.0,424.0,,137.0,287.0,481.0,481.0,,134.0,347.0,428.0,428.0,,122.0,306.0,464.0,464.0,,116.0,348.0,5887.0,5887.0,,1614.0,4273.0
Dadra and Nagar Haveli,'1.2.2',Number of PW given TT2,TOTAL,468.0,468.0,,131.0,337.0,584.0,584.0,,165.0,419.0,475.0,475.0,,122.0,353.0,521.0,521.0,,127.0,394.0,482.0,482.0,,143.0,339.0,473.0,473.0,,122.0,351.0,505.0,505.0,,136.0,369.0,406.0,406.0,,126.0,280.0,492.0,492.0,,154.0,338.0,405.0,405.0,,138.0,267.0,463.0,463.0,,134.0,329.0,411.0,411.0,,119.0,292.0,5685.0,5685.0,,1617.0,4068.0
Dadra and Nagar Haveli,'1.2.3',Number of PW given TT Booster,TOTAL,241.0,241.0,,33.0,208.0,219.0,219.0,,31.0,188.0,233.0,233.0,,33.0,200.0,227.0,227.0,,44.0,183.0,197.0,197.0,,29.0,168.0,232.0,232.0,,26.0,206.0,163.0,163.0,,32.0,131.0,166.0,166.0,,30.0,136.0,166.0,166.0,,32.0,134.0,187.0,187.0,,39.0,148.0,175.0,175.0,,26.0,149.0,186.0,186.0,,25.0,161.0,2392.0,2392.0,,380.0,2012.0
Dadra and Nagar Haveli,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,722.0,722.0,,147.0,575.0,601.0,601.0,,156.0,445.0,547.0,547.0,,159.0,388.0,591.0,591.0,,154.0,437.0,561.0,561.0,,151.0,410.0,617.0,617.0,,158.0,459.0,595.0,595.0,,151.0,444.0,645.0,645.0,,154.0,491.0,555.0,555.0,,150.0,405.0,553.0,553.0,,136.0,417.0,547.0,547.0,,141.0,406.0,463.0,463.0,,136.0,327.0,6997.0,6997.0,,1793.0,5204.0
Dadra and Nagar Haveli,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,548.0,548.0,,147.0,401.0,546.0,546.0,,156.0,390.0,535.0,535.0,,159.0,376.0,538.0,538.0,,154.0,384.0,556.0,556.0,,151.0,405.0,616.0,616.0,,158.0,458.0,596.0,596.0,,151.0,445.0,643.0,643.0,,154.0,489.0,548.0,548.0,,150.0,398.0,519.0,519.0,,136.0,383.0,542.0,542.0,,141.0,401.0,495.0,495.0,,136.0,359.0,6682.0,6682.0,,1793.0,4889.0
Dadra and Nagar Haveli,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,536.0,536.0,,146.0,390.0,549.0,549.0,,153.0,396.0,542.0,542.0,,159.0,383.0,600.0,600.0,,154.0,446.0,579.0,579.0,,156.0,423.0,580.0,580.0,,158.0,422.0,536.0,536.0,,149.0,387.0,558.0,558.0,,152.0,406.0,535.0,535.0,,148.0,387.0,490.0,490.0,,137.0,353.0,496.0,496.0,,139.0,357.0,510.0,510.0,,135.0,375.0,6511.0,6511.0,,1786.0,4725.0
