Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karaikal,'1.1',Total number of pregnant women registered for ANC,TOTAL,514.0,499.0,15.0,86.0,428.0,569.0,552.0,17.0,94.0,475.0,463.0,451.0,12.0,87.0,376.0,476.0,468.0,8.0,73.0,403.0,402.0,392.0,10.0,70.0,332.0,425.0,419.0,6.0,69.0,356.0,445.0,431.0,14.0,84.0,361.0,518.0,503.0,15.0,98.0,420.0,492.0,480.0,12.0,94.0,398.0,554.0,544.0,10.0,116.0,438.0,556.0,547.0,9.0,103.0,453.0,399.0,389.0,10.0,80.0,319.0,5813.0,5675.0,138.0,1054.0,4759.0
Karaikal,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,302.0,287.0,15.0,63.0,239.0,319.0,304.0,15.0,69.0,250.0,261.0,251.0,10.0,59.0,202.0,224.0,216.0,8.0,44.0,180.0,194.0,184.0,10.0,44.0,150.0,232.0,226.0,6.0,20.0,212.0,302.0,288.0,14.0,67.0,235.0,362.0,348.0,14.0,75.0,287.0,315.0,305.0,10.0,61.0,254.0,338.0,329.0,9.0,82.0,256.0,338.0,329.0,9.0,82.0,256.0,232.0,232.0,0.0,48.0,184.0,3419.0,3299.0,120.0,714.0,2705.0
Karaikal,'1.2.1',Number of PW given TT1,TOTAL,176.0,166.0,10.0,47.0,129.0,215.0,200.0,15.0,69.0,146.0,188.0,178.0,10.0,64.0,124.0,175.0,167.0,8.0,65.0,110.0,152.0,142.0,10.0,42.0,110.0,160.0,154.0,6.0,47.0,113.0,185.0,171.0,14.0,55.0,130.0,211.0,197.0,14.0,69.0,142.0,180.0,170.0,10.0,63.0,117.0,211.0,202.0,9.0,68.0,143.0,247.0,238.0,9.0,93.0,154.0,161.0,153.0,8.0,53.0,108.0,2261.0,2138.0,123.0,735.0,1526.0
Karaikal,'1.2.2',Number of PW given TT2,TOTAL,187.0,177.0,10.0,59.0,128.0,175.0,160.0,15.0,63.0,112.0,216.0,206.0,10.0,76.0,140.0,208.0,200.0,8.0,76.0,132.0,176.0,166.0,10.0,62.0,114.0,141.0,135.0,6.0,45.0,96.0,145.0,135.0,10.0,46.0,99.0,157.0,143.0,14.0,50.0,107.0,169.0,159.0,10.0,61.0,108.0,205.0,196.0,9.0,76.0,129.0,181.0,172.0,9.0,77.0,104.0,217.0,209.0,8.0,89.0,128.0,2177.0,2058.0,119.0,780.0,1397.0
Karaikal,'1.2.3',Number of PW given TT Booster,TOTAL,4.0,4.0,0.0,1.0,3.0,10.0,8.0,2.0,4.0,6.0,4.0,4.0,0.0,1.0,3.0,13.0,13.0,0.0,6.0,7.0,12.0,12.0,0.0,5.0,7.0,33.0,33.0,0.0,24.0,9.0,4.0,4.0,0.0,2.0,2.0,10.0,9.0,1.0,3.0,7.0,5.0,5.0,0.0,1.0,4.0,17.0,17.0,0.0,4.0,13.0,20.0,20.0,0.0,7.0,13.0,7.0,7.0,0.0,2.0,5.0,139.0,136.0,3.0,60.0,79.0
Karaikal,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,212.0,212.0,0.0,75.0,137.0,217.0,217.0,0.0,72.0,145.0,254.0,254.0,0.0,68.0,186.0,213.0,213.0,0.0,70.0,143.0,194.0,194.0,0.0,79.0,115.0,196.0,196.0,0.0,31.0,165.0,207.0,207.0,0.0,66.0,141.0,212.0,212.0,0.0,76.0,136.0,200.0,200.0,0.0,56.0,144.0,177.0,177.0,0.0,57.0,120.0,247.0,247.0,0.0,67.0,180.0,161.0,161.0,0.0,46.0,115.0,2490.0,2490.0,0.0,763.0,1727.0
Karaikal,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,218.0,218.0,0.0,73.0,145.0,223.0,223.0,0.0,72.0,151.0,221.0,221.0,0.0,68.0,153.0,202.0,202.0,0.0,70.0,132.0,180.0,180.0,0.0,79.0,101.0,209.0,209.0,0.0,66.0,143.0,143.0,143.0,0.0,21.0,122.0,210.0,210.0,0.0,76.0,134.0,195.0,195.0,0.0,56.0,139.0,184.0,184.0,0.0,57.0,127.0,197.0,197.0,0.0,67.0,130.0,151.0,151.0,0.0,46.0,105.0,2333.0,2333.0,0.0,751.0,1582.0
Karaikal,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,141.0,141.0,0.0,61.0,80.0,136.0,136.0,0.0,53.0,83.0,152.0,152.0,0.0,54.0,98.0,151.0,151.0,0.0,62.0,89.0,103.0,103.0,0.0,45.0,58.0,88.0,88.0,0.0,18.0,70.0,131.0,131.0,0.0,46.0,85.0,118.0,118.0,0.0,43.0,75.0,163.0,163.0,0.0,51.0,112.0,129.0,129.0,0.0,54.0,75.0,143.0,143.0,0.0,55.0,88.0,99.0,99.0,0.0,48.0,51.0,1554.0,1554.0,0.0,590.0,964.0
