Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anantnag,'1.1',Total number of pregnant women registered for ANC,TOTAL,1738.0,1716.0,22.0,78.0,1660.0,1943.0,1899.0,44.0,77.0,1866.0,1959.0,1921.0,38.0,68.0,1891.0,2421.0,2378.0,43.0,87.0,2334.0,1746.0,1694.0,52.0,83.0,1663.0,1932.0,1878.0,54.0,88.0,1844.0,1297.0,1275.0,22.0,57.0,1240.0,1335.0,1300.0,35.0,69.0,1266.0,1489.0,1454.0,35.0,83.0,1406.0,1252.0,1206.0,46.0,95.0,1157.0,1271.0,1237.0,34.0,76.0,1195.0,1114.0,1086.0,28.0,75.0,1039.0,19497.0,19044.0,453.0,936.0,18561.0
Anantnag,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,1544.0,1534.0,10.0,50.0,1494.0,1701.0,1668.0,33.0,55.0,1646.0,1764.0,1734.0,30.0,54.0,1710.0,2186.0,2165.0,21.0,55.0,2131.0,1641.0,1603.0,38.0,68.0,1573.0,1590.0,1546.0,44.0,76.0,1514.0,1153.0,1139.0,14.0,38.0,1115.0,1188.0,1161.0,27.0,52.0,1136.0,1308.0,1283.0,25.0,62.0,1246.0,1134.0,1092.0,42.0,76.0,1058.0,1124.0,1095.0,29.0,57.0,1067.0,968.0,945.0,23.0,55.0,913.0,17301.0,16965.0,336.0,698.0,16603.0
Anantnag,'1.2.1',Number of PW given TT1,TOTAL,1391.0,1372.0,19.0,68.0,1323.0,1550.0,1511.0,39.0,71.0,1479.0,1565.0,1531.0,34.0,58.0,1507.0,1828.0,1792.0,36.0,76.0,1752.0,1408.0,1366.0,42.0,72.0,1336.0,1632.0,1590.0,42.0,75.0,1557.0,1182.0,1167.0,15.0,49.0,1133.0,1149.0,1120.0,29.0,60.0,1089.0,1284.0,1260.0,24.0,67.0,1217.0,1123.0,1084.0,39.0,85.0,1038.0,1096.0,1067.0,29.0,67.0,1029.0,982.0,960.0,22.0,67.0,915.0,16190.0,15820.0,370.0,815.0,15375.0
Anantnag,'1.2.2',Number of PW given TT2,TOTAL,1378.0,1360.0,18.0,52.0,1326.0,1465.0,1446.0,19.0,68.0,1397.0,1564.0,1525.0,39.0,71.0,1493.0,1772.0,1738.0,34.0,59.0,1713.0,1682.0,1645.0,37.0,70.0,1612.0,1389.0,1347.0,42.0,71.0,1318.0,1231.0,1190.0,41.0,66.0,1165.0,1100.0,1085.0,15.0,49.0,1051.0,1155.0,1126.0,29.0,60.0,1095.0,1194.0,1170.0,24.0,68.0,1126.0,1132.0,1093.0,39.0,85.0,1047.0,1055.0,1027.0,28.0,65.0,990.0,16117.0,15752.0,365.0,784.0,15333.0
Anantnag,'1.2.3',Number of PW given TT Booster,TOTAL,339.0,336.0,3.0,10.0,329.0,393.0,388.0,5.0,6.0,387.0,395.0,391.0,4.0,10.0,385.0,593.0,586.0,7.0,11.0,582.0,339.0,329.0,10.0,11.0,328.0,300.0,288.0,12.0,13.0,287.0,180.0,173.0,7.0,8.0,172.0,206.0,200.0,6.0,9.0,197.0,205.0,194.0,11.0,16.0,189.0,129.0,122.0,7.0,10.0,119.0,180.0,175.0,5.0,9.0,171.0,136.0,130.0,6.0,8.0,128.0,3395.0,3312.0,83.0,121.0,3274.0
Anantnag,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,1299.0,1299.0,0.0,6.0,1293.0,1522.0,1522.0,0.0,2.0,1520.0,1300.0,1300.0,0.0,0.0,1300.0,1706.0,1706.0,0.0,3.0,1703.0,1190.0,1190.0,0.0,2.0,1188.0,1269.0,1269.0,0.0,4.0,1265.0,1279.0,1279.0,0.0,44.0,1235.0,1246.0,1246.0,0.0,0.0,1246.0,1440.0,1440.0,0.0,14.0,1426.0,1247.0,1247.0,0.0,26.0,1221.0,1144.0,1144.0,0.0,24.0,1120.0,973.0,973.0,0.0,27.0,946.0,15615.0,15615.0,0.0,152.0,15463.0
Anantnag,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,131.0,131.0,0.0,0.0,131.0,119.0,119.0,0.0,0.0,119.0,120.0,120.0,0.0,0.0,120.0,66.0,66.0,0.0,0.0,66.0,15.0,15.0,0.0,0.0,15.0,30.0,30.0,0.0,0.0,30.0,34.0,34.0,0.0,0.0,34.0,243.0,243.0,0.0,3.0,240.0,33.0,33.0,0.0,0.0,33.0,45.0,45.0,0.0,0.0,45.0,48.0,48.0,0.0,0.0,48.0,57.0,57.0,0.0,0.0,57.0,941.0,941.0,0.0,3.0,938.0
Anantnag,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,41.0,41.0,0.0,4.0,37.0,42.0,42.0,0.0,2.0,40.0,24.0,24.0,0.0,0.0,24.0,10.0,10.0,0.0,0.0,10.0,27.0,27.0,0.0,0.0,27.0,49.0,49.0,0.0,0.0,49.0,59.0,59.0,0.0,0.0,59.0,33.0,33.0,0.0,0.0,33.0,56.0,56.0,0.0,2.0,54.0,41.0,41.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.0,57.0,57.0,0.0,0.0,57.0,480.0,480.0,0.0,8.0,472.0
