Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Garo Hills,'1.1',Total number of pregnant women registered for ANC,TOTAL,450.0,450.0,,,450.0,445.0,445.0,,,445.0,402.0,402.0,,,402.0,399.0,399.0,,,399.0,583.0,583.0,,,583.0,553.0,553.0,,,553.0,536.0,536.0,,,536.0,463.0,463.0,,,463.0,403.0,403.0,,,403.0,373.0,373.0,,,373.0,518.0,518.0,,,518.0,507.0,507.0,,,507.0,5632.0,5632.0,,,5632.0
East Garo Hills,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,133.0,133.0,,,133.0,148.0,148.0,,,148.0,182.0,182.0,,,182.0,117.0,117.0,,,117.0,156.0,156.0,,,156.0,170.0,170.0,,,170.0,147.0,147.0,,,147.0,130.0,130.0,,,130.0,97.0,97.0,,,97.0,102.0,102.0,,,102.0,128.0,128.0,,,128.0,161.0,161.0,,,161.0,1671.0,1671.0,,,1671.0
East Garo Hills,'1.2.1',Number of PW given TT1,TOTAL,272.0,272.0,,,272.0,274.0,274.0,,,274.0,139.0,139.0,,,139.0,104.0,104.0,,,104.0,478.0,478.0,,,478.0,370.0,370.0,,,370.0,336.0,336.0,,,336.0,288.0,288.0,,,288.0,262.0,262.0,,,262.0,232.0,232.0,,,232.0,317.0,317.0,,,317.0,321.0,321.0,,,321.0,3393.0,3393.0,,,3393.0
East Garo Hills,'1.2.2',Number of PW given TT2,TOTAL,224.0,224.0,,,224.0,186.0,186.0,,,186.0,117.0,117.0,,,117.0,51.0,51.0,,,51.0,186.0,186.0,,,186.0,279.0,279.0,,,279.0,339.0,339.0,,,339.0,253.0,253.0,,,253.0,176.0,176.0,,,176.0,222.0,222.0,,,222.0,212.0,212.0,,,212.0,196.0,196.0,,,196.0,2441.0,2441.0,,,2441.0
East Garo Hills,'1.2.3',Number of PW given TT Booster,TOTAL,95.0,95.0,,,95.0,90.0,90.0,,,90.0,60.0,60.0,,,60.0,29.0,29.0,,,29.0,166.0,166.0,,,166.0,121.0,121.0,,,121.0,121.0,121.0,,,121.0,111.0,111.0,,,111.0,107.0,107.0,,,107.0,109.0,109.0,,,109.0,139.0,139.0,,,139.0,136.0,136.0,,,136.0,1284.0,1284.0,,,1284.0
East Garo Hills,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,236.0,236.0,,,236.0,312.0,312.0,,,312.0,266.0,266.0,,,266.0,230.0,230.0,,,230.0,312.0,312.0,,,312.0,345.0,345.0,,,345.0,266.0,266.0,,,266.0,273.0,273.0,,,273.0,220.0,220.0,,,220.0,257.0,257.0,,,257.0,246.0,246.0,,,246.0,320.0,320.0,,,320.0,3283.0,3283.0,,,3283.0
East Garo Hills,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,184.0,184.0,,,184.0,247.0,247.0,,,247.0,213.0,213.0,,,213.0,186.0,186.0,,,186.0,257.0,257.0,,,257.0,317.0,317.0,,,317.0,206.0,206.0,,,206.0,254.0,254.0,,,254.0,190.0,190.0,,,190.0,207.0,207.0,,,207.0,249.0,249.0,,,249.0,281.0,281.0,,,281.0,2791.0,2791.0,,,2791.0
East Garo Hills,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,145.0,145.0,,,145.0,174.0,174.0,,,174.0,157.0,157.0,,,157.0,152.0,152.0,,,152.0,175.0,175.0,,,175.0,141.0,141.0,,,141.0,146.0,146.0,,,146.0,149.0,149.0,,,149.0,161.0,161.0,,,161.0,171.0,171.0,,,171.0,175.0,175.0,,,175.0,169.0,169.0,,,169.0,1915.0,1915.0,,,1915.0
