Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aizawl East,'1.1',Total number of pregnant women registered for ANC,TOTAL,422.0,422.0,0.0,308.0,114.0,396.0,396.0,0.0,266.0,130.0,435.0,435.0,0.0,299.0,136.0,554.0,554.0,0.0,391.0,163.0,415.0,415.0,0.0,299.0,116.0,388.0,388.0,0.0,260.0,128.0,350.0,350.0,0.0,251.0,99.0,300.0,300.0,0.0,182.0,118.0,208.0,208.0,0.0,125.0,83.0,532.0,532.0,0.0,371.0,161.0,423.0,423.0,0.0,286.0,137.0,361.0,361.0,0.0,243.0,118.0,4784.0,4784.0,0.0,3281.0,1503.0
Aizawl East,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,319.0,319.0,0.0,217.0,102.0,301.0,301.0,0.0,190.0,111.0,339.0,339.0,0.0,230.0,109.0,395.0,395.0,0.0,259.0,136.0,331.0,331.0,0.0,226.0,105.0,303.0,303.0,0.0,197.0,106.0,298.0,298.0,0.0,212.0,86.0,244.0,244.0,0.0,142.0,102.0,183.0,183.0,0.0,105.0,78.0,476.0,476.0,0.0,337.0,139.0,386.0,386.0,0.0,260.0,126.0,324.0,324.0,0.0,223.0,101.0,3899.0,3899.0,0.0,2598.0,1301.0
Aizawl East,'1.2.1',Number of PW given TT1,TOTAL,134.0,117.0,17.0,129.0,5.0,466.0,443.0,23.0,301.0,165.0,303.0,290.0,13.0,221.0,82.0,141.0,126.0,15.0,88.0,53.0,371.0,363.0,8.0,271.0,100.0,289.0,275.0,14.0,214.0,75.0,225.0,211.0,14.0,153.0,72.0,225.0,214.0,11.0,156.0,69.0,191.0,179.0,12.0,168.0,23.0,251.0,240.0,11.0,159.0,92.0,224.0,216.0,8.0,150.0,74.0,220.0,216.0,4.0,146.0,74.0,3040.0,2890.0,150.0,2156.0,884.0
Aizawl East,'1.2.2',Number of PW given TT2,TOTAL,99.0,85.0,14.0,91.0,8.0,313.0,288.0,25.0,210.0,103.0,396.0,375.0,21.0,256.0,140.0,190.0,171.0,19.0,121.0,69.0,270.0,251.0,19.0,202.0,68.0,311.0,299.0,12.0,220.0,91.0,242.0,227.0,15.0,172.0,70.0,219.0,203.0,16.0,143.0,76.0,245.0,237.0,8.0,176.0,69.0,214.0,202.0,12.0,154.0,60.0,193.0,183.0,10.0,116.0,77.0,218.0,210.0,8.0,144.0,74.0,2910.0,2731.0,179.0,2005.0,905.0
Aizawl East,'1.2.3',Number of PW given TT Booster,TOTAL,28.0,24.0,4.0,25.0,3.0,150.0,147.0,3.0,76.0,74.0,110.0,104.0,6.0,63.0,47.0,67.0,62.0,5.0,32.0,35.0,140.0,138.0,2.0,79.0,61.0,100.0,93.0,7.0,58.0,42.0,86.0,79.0,7.0,47.0,39.0,104.0,100.0,4.0,56.0,48.0,95.0,92.0,3.0,59.0,36.0,87.0,84.0,3.0,46.0,41.0,88.0,87.0,1.0,53.0,35.0,509.0,504.0,5.0,464.0,45.0,1564.0,1514.0,50.0,1058.0,506.0
Aizawl East,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,176.0,176.0,0.0,83.0,93.0,145.0,145.0,0.0,36.0,109.0,138.0,138.0,0.0,48.0,90.0,283.0,283.0,0.0,181.0,102.0,293.0,293.0,0.0,174.0,119.0,290.0,290.0,0.0,189.0,101.0,349.0,349.0,0.0,248.0,101.0,305.0,305.0,0.0,206.0,99.0,255.0,255.0,0.0,162.0,93.0,361.0,361.0,,243.0,118.0,303.0,303.0,0.0,200.0,103.0,298.0,298.0,0.0,203.0,95.0,3196.0,3196.0,0.0,1973.0,1223.0
Aizawl East,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,162.0,162.0,0.0,99.0,63.0,176.0,176.0,0.0,85.0,91.0,189.0,189.0,0.0,111.0,78.0,201.0,201.0,0.0,121.0,80.0,245.0,245.0,0.0,163.0,82.0,235.0,235.0,0.0,150.0,85.0,584.0,309.0,275.0,496.0,88.0,263.0,263.0,0.0,171.0,92.0,216.0,216.0,0.0,133.0,83.0,319.0,319.0,,215.0,104.0,261.0,261.0,0.0,170.0,91.0,238.0,238.0,0.0,155.0,83.0,3089.0,2814.0,275.0,2069.0,1020.0
Aizawl East,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,310.0,86.0,224.0,278.0,32.0,302.0,70.0,232.0,267.0,35.0,81.0,81.0,0.0,42.0,39.0,92.0,92.0,0.0,30.0,62.0,94.0,94.0,0.0,37.0,57.0,74.0,74.0,0.0,41.0,33.0,181.0,73.0,108.0,152.0,29.0,60.0,60.0,0.0,24.0,36.0,68.0,68.0,0.0,19.0,49.0,77.0,77.0,,31.0,46.0,93.0,93.0,0.0,28.0,65.0,74.0,74.0,0.0,30.0,44.0,1506.0,942.0,564.0,979.0,527.0
