Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daman,'1.1',Total number of pregnant women registered for ANC,TOTAL,517.0,517.0,0.0,157.0,360.0,543.0,543.0,0.0,216.0,327.0,574.0,574.0,0.0,199.0,375.0,500.0,500.0,0.0,190.0,310.0,506.0,506.0,0.0,148.0,358.0,451.0,451.0,0.0,138.0,313.0,328.0,328.0,0.0,107.0,221.0,437.0,437.0,0.0,151.0,286.0,559.0,559.0,0.0,168.0,391.0,497.0,497.0,0.0,187.0,310.0,452.0,452.0,0.0,145.0,307.0,490.0,490.0,0.0,183.0,307.0,5854.0,5854.0,0.0,1989.0,3865.0
Daman,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,455.0,455.0,0.0,166.0,289.0,472.0,472.0,0.0,214.0,258.0,445.0,445.0,0.0,187.0,258.0,387.0,387.0,0.0,187.0,200.0,402.0,402.0,0.0,125.0,277.0,330.0,330.0,0.0,114.0,216.0,247.0,247.0,0.0,94.0,153.0,362.0,362.0,0.0,146.0,216.0,454.0,454.0,0.0,166.0,288.0,427.0,427.0,0.0,176.0,251.0,406.0,406.0,0.0,143.0,263.0,453.0,453.0,0.0,183.0,270.0,4840.0,4840.0,0.0,1901.0,2939.0
Daman,'1.2.1',Number of PW given TT1,TOTAL,497.0,497.0,0.0,171.0,326.0,466.0,466.0,0.0,174.0,292.0,487.0,487.0,0.0,171.0,316.0,528.0,528.0,0.0,203.0,325.0,369.0,369.0,0.0,117.0,252.0,346.0,346.0,0.0,105.0,241.0,295.0,295.0,0.0,70.0,225.0,379.0,379.0,0.0,106.0,273.0,416.0,416.0,0.0,134.0,282.0,406.0,406.0,0.0,156.0,250.0,422.0,422.0,0.0,164.0,258.0,408.0,408.0,0.0,141.0,267.0,5019.0,5019.0,0.0,1712.0,3307.0
Daman,'1.2.2',Number of PW given TT2,TOTAL,422.0,422.0,0.0,153.0,269.0,414.0,414.0,0.0,165.0,249.0,400.0,400.0,0.0,154.0,246.0,364.0,364.0,0.0,155.0,209.0,293.0,293.0,0.0,85.0,208.0,337.0,337.0,0.0,95.0,242.0,264.0,264.0,0.0,57.0,207.0,272.0,272.0,0.0,86.0,186.0,352.0,352.0,0.0,135.0,217.0,351.0,351.0,0.0,140.0,211.0,329.0,329.0,0.0,121.0,208.0,327.0,327.0,0.0,94.0,233.0,4125.0,4125.0,0.0,1440.0,2685.0
Daman,'1.2.3',Number of PW given TT Booster,TOTAL,75.0,75.0,0.0,39.0,36.0,75.0,75.0,0.0,38.0,37.0,84.0,84.0,0.0,49.0,35.0,62.0,62.0,0.0,39.0,23.0,115.0,115.0,0.0,29.0,86.0,80.0,80.0,0.0,27.0,53.0,61.0,61.0,0.0,11.0,50.0,61.0,61.0,0.0,12.0,49.0,79.0,79.0,0.0,26.0,53.0,111.0,111.0,0.0,46.0,65.0,92.0,92.0,0.0,47.0,45.0,90.0,90.0,0.0,37.0,53.0,985.0,985.0,0.0,400.0,585.0
Daman,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,937.0,937.0,0.0,230.0,707.0,649.0,649.0,0.0,201.0,448.0,552.0,552.0,0.0,192.0,360.0,725.0,725.0,0.0,224.0,501.0,578.0,578.0,0.0,221.0,357.0,556.0,556.0,0.0,195.0,361.0,943.0,943.0,0.0,188.0,755.0,572.0,572.0,0.0,211.0,361.0,569.0,569.0,0.0,211.0,358.0,656.0,656.0,0.0,283.0,373.0,549.0,549.0,0.0,217.0,332.0,561.0,561.0,0.0,194.0,367.0,7847.0,7847.0,0.0,2567.0,5280.0
Daman,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,989.0,989.0,0.0,249.0,740.0,747.0,747.0,0.0,276.0,471.0,605.0,605.0,0.0,239.0,366.0,741.0,741.0,0.0,232.0,509.0,619.0,619.0,0.0,262.0,357.0,558.0,558.0,0.0,197.0,361.0,763.0,763.0,0.0,248.0,515.0,584.0,584.0,0.0,228.0,356.0,562.0,562.0,0.0,204.0,358.0,629.0,629.0,0.0,256.0,373.0,559.0,559.0,0.0,217.0,342.0,568.0,568.0,0.0,201.0,367.0,7924.0,7924.0,0.0,2809.0,5115.0
Daman,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,478.0,478.0,0.0,104.0,374.0,417.0,417.0,0.0,110.0,307.0,323.0,323.0,0.0,118.0,205.0,237.0,237.0,0.0,60.0,177.0,616.0,616.0,0.0,151.0,465.0,582.0,582.0,0.0,144.0,438.0,580.0,580.0,0.0,158.0,422.0,494.0,494.0,0.0,82.0,412.0,527.0,527.0,0.0,228.0,299.0,527.0,527.0,0.0,195.0,332.0,405.0,405.0,0.0,70.0,335.0,420.0,420.0,0.0,110.0,310.0,5606.0,5606.0,0.0,1530.0,4076.0
