Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshadweep,'1.1',Total number of pregnant women registered for ANC,TOTAL,126.0,126.0,,,126.0,102.0,102.0,,,102.0,96.0,96.0,,,96.0,101.0,101.0,,,101.0,107.0,107.0,,,107.0,101.0,101.0,,,101.0,92.0,92.0,,,92.0,110.0,110.0,,,110.0,106.0,106.0,,,106.0,137.0,137.0,,,137.0,92.0,92.0,,,92.0,104.0,104.0,,,104.0,1274.0,1274.0,,,1274.0
Lakshadweep,'1.1.1',"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,119.0,119.0,,,119.0,86.0,86.0,,,86.0,65.0,65.0,,,65.0,76.0,76.0,,,76.0,77.0,77.0,,,77.0,90.0,90.0,,,90.0,83.0,83.0,,,83.0,100.0,100.0,,,100.0,96.0,96.0,,,96.0,119.0,119.0,,,119.0,80.0,80.0,,,80.0,77.0,77.0,,,77.0,1068.0,1068.0,,,1068.0
Lakshadweep,'1.2.1',Number of PW given TT1,TOTAL,102.0,102.0,,,102.0,94.0,94.0,,,94.0,79.0,79.0,,,79.0,63.0,63.0,,,63.0,77.0,77.0,,,77.0,88.0,88.0,,,88.0,78.0,78.0,,,78.0,78.0,78.0,,,78.0,94.0,94.0,,,94.0,105.0,105.0,,,105.0,68.0,68.0,,,68.0,64.0,64.0,,,64.0,990.0,990.0,,,990.0
Lakshadweep,'1.2.2',Number of PW given TT2,TOTAL,55.0,55.0,,,55.0,75.0,75.0,,,75.0,100.0,100.0,,,100.0,67.0,67.0,,,67.0,63.0,63.0,,,63.0,64.0,64.0,,,64.0,90.0,90.0,,,90.0,57.0,57.0,,,57.0,72.0,72.0,,,72.0,82.0,82.0,,,82.0,84.0,84.0,,,84.0,59.0,59.0,,,59.0,868.0,868.0,,,868.0
Lakshadweep,'1.2.3',Number of PW given TT Booster,TOTAL,17.0,17.0,,,17.0,9.0,9.0,,,9.0,10.0,10.0,,,10.0,13.0,13.0,,,13.0,11.0,11.0,,,11.0,13.0,13.0,,,13.0,14.0,14.0,,,14.0,7.0,7.0,,,7.0,21.0,21.0,,,21.0,8.0,8.0,,,8.0,15.0,15.0,,,15.0,12.0,12.0,,,12.0,150.0,150.0,,,150.0
Lakshadweep,'1.2.4',Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,117.0,117.0,,,117.0,92.0,92.0,,,92.0,78.0,78.0,,,78.0,103.0,103.0,,,103.0,96.0,96.0,,,96.0,93.0,93.0,,,93.0,115.0,115.0,,,115.0,123.0,123.0,,,123.0,119.0,119.0,,,119.0,121.0,121.0,,,121.0,103.0,103.0,,,103.0,96.0,96.0,,,96.0,1256.0,1256.0,,,1256.0
Lakshadweep,'1.2.5',Number of PW given 360 Calcium tablets,TOTAL,117.0,117.0,,,117.0,96.0,96.0,,,96.0,78.0,78.0,,,78.0,101.0,101.0,,,101.0,88.0,88.0,,,88.0,90.0,90.0,,,90.0,104.0,104.0,,,104.0,123.0,123.0,,,123.0,123.0,123.0,,,123.0,100.0,100.0,,,100.0,103.0,103.0,,,103.0,93.0,93.0,,,93.0,1216.0,1216.0,,,1216.0
Lakshadweep,'1.2.6',Number of PW given one Albendazole tablet after 1st trimester,TOTAL,17.0,17.0,,,17.0,20.0,20.0,,,20.0,15.0,15.0,,,15.0,30.0,30.0,,,30.0,35.0,35.0,,,35.0,30.0,30.0,,,30.0,25.0,25.0,,,25.0,20.0,20.0,,,20.0,40.0,40.0,,,40.0,28.0,28.0,,,28.0,15.0,15.0,,,15.0,27.0,27.0,,,27.0,302.0,302.0,,,302.0
