Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
Chandigarh,1.1,Total number of pregnant women Registered for ANC,TOTAL,3909.0,5190.0,4049.0,3678.0,3549.0,3341.0,2991.0,3187.0,2767.0,2004.0,4070.0,3430.0,42165.0
Chandigarh,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,1199.0,953.0,971.0,1038.0,734.0,759.0,582.0,728.0,888.0,786.0,1027.0,1221.0,10886.0
Chandigarh,1.2,Number of Pregnant women registered under JSY,TOTAL,46.0,35.0,84.0,30.0,25.0,9.0,5.0,35.0,20.0,25.0,62.0,53.0,429.0
Chandigarh,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,2494.0,3251.0,3000.0,3200.0,3062.0,2856.0,2838.0,2827.0,2856.0,1907.0,2361.0,2470.0,33122.0
Chandigarh,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,1656.0,1841.0,1842.0,1726.0,1766.0,1653.0,1256.0,1347.0,1506.0,1150.0,1875.0,2045.0,19663.0
Chandigarh,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,1447.0,1578.0,1744.0,1733.0,1618.0,1608.0,1320.0,1464.0,1537.0,966.0,1379.0,1648.0,18042.0
Chandigarh,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,815.0,901.0,813.0,685.0,954.0,816.0,778.0,1026.0,928.0,674.0,782.0,804.0,9976.0
Chandigarh,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,90.0,61.0,116.0,275.0,230.0,235.0,223.0,315.0,311.0,273.0,142.0,149.0,2420.0
Chandigarh,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,25.0,37.0,17.0,10.0,11.0,23.0,12.0,20.0,20.0,15.0,12.0,13.0,215.0
Chandigarh,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,864.0,1386.0,1516.0,1087.0,1392.0,1467.0,1428.0,1084.0,1369.0,1043.0,1252.0,1361.0,15249.0
Chandigarh,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,3.0,37.0,16.0,32.0,23.0,19.0,46.0,25.0,17.0,19.0,16.0,24.0,277.0
Chandigarh,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
Chandigarh,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,16.0,15.0,17.0,16.0,22.0,17.0,55.0,62.0,79.0,39.0,14.0,4.0,356.0
Chandigarh,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,222.0,202.0,204.0,214.0,234.0,233.0,236.0,197.0,173.0,205.0,229.0,252.0,2601.0
Chandigarh,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,238.0,217.0,221.0,230.0,256.0,250.0,291.0,259.0,252.0,244.0,243.0,256.0,2957.0
Chandigarh,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,83.0,86.0,97.0,96.0,99.0,139.0,154.0,138.0,136.0,143.0,140.0,134.0,1445.0
Chandigarh,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,,,,,,,,,,,,,
Chandigarh,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,1205.0,1339.0,1311.0,1692.0,1880.0,1974.0,1847.0,1685.0,1710.0,1713.0,1426.0,1513.0,19295.0
Chandigarh,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,564.0,711.0,842.0,829.0,525.0,845.0,772.0,967.0,256.0,592.0,487.0,633.0,8023.0
Chandigarh,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,12.0,14.0,14.0,20.0,28.0,28.0,18.0,20.0,10.0,8.0,9.0,18.0,199.0
Chandigarh,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,,,,,,,,,,,,,
Chandigarh,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
Chandigarh,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,,,,,,,,,,,,,
Chandigarh,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
Chandigarh,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
Chandigarh,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
Chandigarh,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,,,,,,,,,,,,,
Chandigarh,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,,,10.0,12.0,12.0,12.0,18.0,3.0,17.0,2.0,14.0,15.0,115.0
Chandigarh,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,123.0,113.0,105.0,155.0,129.0,143.0,153.0,157.0,134.0,148.0,132.0,129.0,1621.0
Chandigarh,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,158.0,172.0,206.0,261.0,253.0,272.0,279.0,256.0,248.0,290.0,240.0,265.0,2900.0
Chandigarh,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,281.0,285.0,321.0,428.0,394.0,427.0,450.0,416.0,399.0,440.0,386.0,409.0,4636.0
Chandigarh,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,,,,,,,,,,,,,
