Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
Dimapur,1.1,Total number of pregnant women Registered for ANC,TOTAL,2295.0,2176.0,2243.0,2170.0,2266.0,2127.0,2025.0,1842.0,1531.0,1798.0,1748.0,1844.0,24065.0
Dimapur,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,1311.0,1446.0,809.0,795.0,842.0,833.0,828.0,648.0,700.0,720.0,771.0,734.0,10437.0
Dimapur,1.2,Number of Pregnant women registered under JSY,TOTAL,209.0,341.0,264.0,159.0,231.0,184.0,215.0,139.0,126.0,140.0,198.0,348.0,2554.0
Dimapur,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,647.0,686.0,768.0,741.0,797.0,783.0,686.0,652.0,559.0,607.0,585.0,557.0,8068.0
Dimapur,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,815.0,769.0,742.0,778.0,730.0,667.0,668.0,597.0,458.0,607.0,575.0,596.0,8002.0
Dimapur,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,526.0,619.0,609.0,548.0,529.0,559.0,548.0,510.0,391.0,467.0,479.0,433.0,6218.0
Dimapur,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,214.0,906.0,811.0,737.0,433.0,602.0,578.0,530.0,235.0,395.0,354.0,666.0,6461.0
Dimapur,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,32.0,43.0,50.0,27.0,32.0,45.0,35.0,46.0,38.0,29.0,31.0,34.0,442.0
Dimapur,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,3.0,4.0,4.0,2.0,6.0,3.0,1.0,6.0,4.0,4.0,5.0,6.0,48.0
Dimapur,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,596.0,474.0,478.0,451.0,446.0,382.0,283.0,408.0,317.0,389.0,436.0,331.0,4991.0
Dimapur,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,14.0,18.0,18.0,17.0,14.0,12.0,11.0,16.0,20.0,18.0,11.0,12.0,181.0
Dimapur,1.8,Number of pregnancy test kits used at SC level,TOTAL,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0
Dimapur,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,37.0,58.0,47.0,78.0,82.0,74.0,77.0,80.0,56.0,60.0,45.0,56.0,750.0
Dimapur,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,11.0,8.0,6.0,12.0,11.0,13.0,15.0,6.0,5.0,8.0,8.0,12.0,115.0
Dimapur,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,48.0,66.0,53.0,90.0,93.0,87.0,92.0,86.0,61.0,68.0,53.0,68.0,865.0
Dimapur,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,45.0,54.0,42.0,72.0,74.0,73.0,67.0,80.0,45.0,57.0,48.0,61.0,718.0
Dimapur,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Dimapur,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,316.0,348.0,375.0,362.0,451.0,554.0,516.0,466.0,410.0,444.0,387.0,351.0,4980.0
Dimapur,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,102.0,286.0,317.0,72.0,358.0,470.0,436.0,387.0,340.0,370.0,324.0,282.0,3744.0
Dimapur,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,289.0,327.0,353.0,342.0,447.0,581.0,496.0,431.0,387.0,422.0,375.0,337.0,4787.0
Dimapur,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,50.0,97.0,96.0,84.0,123.0,145.0,130.0,116.0,120.0,95.0,82.0,84.0,1222.0
Dimapur,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimapur,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,217.0,228.0,240.0,257.0,307.0,350.0,333.0,327.0,279.0,288.0,224.0,236.0,3286.0
