Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
M/O Railways,1.1,Total number of pregnant women Registered for ANC,TOTAL,1688.0,1466.0,1427.0,1687.0,1614.0,1726.0,1577.0,1458.0,1664.0,1729.0,1789.0,1464.0,19289.0
M/O Railways,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,,,,,,,,,,,,,
M/O Railways,1.2,Number of Pregnant women registered under JSY,TOTAL,,,,,,,,,,,,,
M/O Railways,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,1516.0,1675.0,1310.0,1726.0,2045.0,2115.0,1929.0,1818.0,1849.0,2103.0,1835.0,1921.0,21842.0
M/O Railways,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,,,,,,,,,,,,,
M/O Railways,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,775.0,985.0,988.0,1068.0,999.0,942.0,980.0,941.0,950.0,1067.0,944.0,968.0,11607.0
M/O Railways,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,31426.0,20904.0,17983.0,21377.0,22960.0,25846.0,18962.0,20308.0,19632.0,27794.0,33092.0,23916.0,284200.0
M/O Railways,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,,,,,,,,,,,,,
M/O Railways,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,,,,,,,,,,,,,
M/O Railways,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,,,,,,,,,,,,,
M/O Railways,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,,,,,,,,,,,,,
M/O Railways,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
M/O Railways,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,,,,,,,,,,,,,
M/O Railways,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,9.0,8.0,4.0,5.0,4.0,4.0,4.0,,,,,,38.0
M/O Railways,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,9.0,8.0,4.0,5.0,4.0,4.0,4.0,,,,,,38.0
M/O Railways,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,,,,,,,,,,,,,
M/O Railways,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,,,,,,,,,,,,,
M/O Railways,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,630.0,652.0,606.0,620.0,792.0,780.0,779.0,755.0,674.0,711.0,665.0,635.0,8299.0
M/O Railways,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,,,,,,,,,,,,,
M/O Railways,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,,,,,,,,,,,,,
M/O Railways,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,,,,,,,,,,,,,
M/O Railways,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
M/O Railways,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,,,,,,,,,,,,,
M/O Railways,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
M/O Railways,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
M/O Railways,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
M/O Railways,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,,,,,,,,,,,,,
M/O Railways,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,,,,,,,,,,,,,
M/O Railways,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,,,,,,,,,,,,,
M/O Railways,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
M/O Railways,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,,,,,,,,,,,,,
M/O Railways,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,,,,,,,,,,,,,
M/O Railways,4.1.1.a,Number of male live births,TOTAL,,,,,,,,,,,,,
M/O Railways,4.1.1.b,Number of female live births,TOTAL,,,,,,,,,,,,,
M/O Railways,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,,,,,,,,,,,,,
M/O Railways,4.1.2,Number of still births,TOTAL,,,,,,,,,,,,,
M/O Railways,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,,,,,,,,,,,,,
M/O Railways,4.2.1,Number of Newborns weighed at birth,TOTAL,,,,,,,,,,,,,
M/O Railways,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,,,,,,,,,,,,,
M/O Railways,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,,,,,,,,,,,,,
