Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Almora,1.1,Total number of pregnant women registered for ANC,TOTAL,962.0,708.0,254.0,,962.0,1043.0,680.0,363.0,,1043.0,1108.0,688.0,420.0,,1108.0,1156.0,734.0,422.0,,1156.0,1018.0,682.0,336.0,,1018.0,845.0,606.0,239.0,,845.0,905.0,510.0,395.0,,905.0,741.0,455.0,286.0,,741.0,756.0,492.0,264.0,,756.0,755.0,522.0,233.0,,755.0,749.0,616.0,133.0,,749.0,800.0,667.0,133.0,,800.0,10838.0,7360.0,3478.0,,10838.0
Almora,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,490.0,445.0,45.0,,490.0,442.0,426.0,16.0,,442.0,510.0,479.0,31.0,,510.0,538.0,513.0,25.0,,538.0,501.0,482.0,19.0,,501.0,420.0,408.0,12.0,,420.0,365.0,350.0,15.0,,365.0,322.0,308.0,14.0,,322.0,360.0,345.0,15.0,,360.0,396.0,384.0,12.0,,396.0,448.0,436.0,12.0,,448.0,393.0,381.0,12.0,,393.0,5185.0,4957.0,228.0,,5185.0
Almora,1.2.1,Number of PW given TT1,TOTAL,628.0,604.0,24.0,,628.0,564.0,562.0,2.0,,564.0,575.0,565.0,10.0,,575.0,604.0,594.0,10.0,,604.0,609.0,588.0,21.0,,609.0,521.0,516.0,5.0,,521.0,434.0,419.0,15.0,,434.0,377.0,372.0,5.0,,377.0,395.0,390.0,5.0,,395.0,438.0,435.0,3.0,,438.0,507.0,504.0,3.0,,507.0,571.0,568.0,3.0,,571.0,6223.0,6117.0,106.0,,6223.0
Almora,1.2.2,Number of PW given TT2,TOTAL,475.0,462.0,13.0,,475.0,639.0,624.0,15.0,,639.0,547.0,541.0,6.0,,547.0,532.0,526.0,6.0,,532.0,550.0,540.0,10.0,,550.0,557.0,555.0,2.0,,557.0,467.0,457.0,10.0,,467.0,393.0,390.0,3.0,,393.0,360.0,358.0,2.0,,360.0,373.0,372.0,1.0,,373.0,408.0,407.0,1.0,,408.0,514.0,513.0,1.0,,514.0,5815.0,5745.0,70.0,,5815.0
Almora,1.2.3,Number of PW given TT Booster,TOTAL,112.0,98.0,14.0,,112.0,127.0,103.0,24.0,,127.0,113.0,93.0,20.0,,113.0,141.0,120.0,21.0,,141.0,120.0,100.0,20.0,,120.0,103.0,93.0,10.0,,103.0,95.0,80.0,15.0,,95.0,97.0,82.0,15.0,,97.0,123.0,103.0,20.0,,123.0,103.0,91.0,12.0,,103.0,136.0,124.0,12.0,,136.0,132.0,120.0,12.0,,132.0,1402.0,1207.0,195.0,,1402.0
Almora,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,340.0,240.0,100.0,,340.0,358.0,208.0,150.0,,358.0,309.0,189.0,120.0,,309.0,301.0,181.0,120.0,,301.0,352.0,242.0,110.0,,352.0,273.0,205.0,68.0,,273.0,188.0,93.0,95.0,,188.0,166.0,71.0,95.0,,166.0,218.0,118.0,100.0,,218.0,193.0,141.0,52.0,,193.0,340.0,288.0,52.0,,340.0,538.0,486.0,52.0,,538.0,3576.0,2462.0,1114.0,,3576.0
Almora,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,116.0,76.0,40.0,,116.0,208.0,58.0,150.0,,208.0,609.0,489.0,120.0,,609.0,692.0,572.0,120.0,,692.0,854.0,744.0,110.0,,854.0,740.0,672.0,68.0,,740.0,653.0,558.0,95.0,,653.0,548.0,453.0,95.0,,548.0,655.0,555.0,100.0,,655.0,553.0,501.0,52.0,,553.0,660.0,608.0,52.0,,660.0,673.0,621.0,52.0,,673.0,6961.0,5907.0,1054.0,,6961.0
Almora,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,28.0,24.0,4.0,,28.0,49.0,39.0,10.0,,49.0,76.0,56.0,20.0,,76.0,47.0,47.0,0.0,,47.0,57.0,57.0,0.0,,57.0,22.0,22.0,0.0,,22.0,14.0,14.0,,,14.0,6.0,6.0,,,6.0,19.0,19.0,,,19.0,29.0,28.0,1.0,,29.0,84.0,83.0,1.0,,84.0,79.0,78.0,1.0,,79.0,510.0,473.0,37.0,,510.0
