Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Goa,1.1,Total number of pregnant women registered for ANC,TOTAL,1053.0,864.0,189.0,168.0,885.0,1102.0,891.0,211.0,173.0,929.0,1013.0,814.0,199.0,171.0,842.0,1104.0,938.0,166.0,150.0,954.0,1091.0,875.0,216.0,195.0,896.0,1118.0,949.0,169.0,150.0,968.0,1232.0,1016.0,216.0,161.0,1071.0,1235.0,918.0,317.0,219.0,1016.0,1223.0,954.0,269.0,217.0,1006.0,1331.0,1063.0,268.0,238.0,1093.0,1178.0,998.0,180.0,145.0,1033.0,1078.0,923.0,155.0,126.0,952.0,13758.0,11203.0,2555.0,2113.0,11645.0
North Goa,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,530.0,417.0,113.0,111.0,419.0,517.0,399.0,118.0,90.0,427.0,489.0,362.0,127.0,109.0,380.0,575.0,467.0,108.0,56.0,519.0,562.0,442.0,120.0,97.0,465.0,497.0,402.0,95.0,78.0,419.0,668.0,521.0,147.0,104.0,564.0,646.0,462.0,184.0,143.0,503.0,641.0,464.0,177.0,139.0,502.0,623.0,512.0,111.0,81.0,542.0,613.0,497.0,116.0,73.0,540.0,600.0,494.0,106.0,90.0,510.0,6961.0,5439.0,1522.0,1171.0,5790.0
North Goa,1.2.1,Number of PW given TT1,TOTAL,476.0,389.0,87.0,62.0,414.0,488.0,364.0,124.0,83.0,405.0,546.0,465.0,81.0,59.0,487.0,475.0,394.0,81.0,59.0,416.0,437.0,344.0,93.0,62.0,375.0,437.0,318.0,119.0,74.0,363.0,556.0,423.0,133.0,87.0,469.0,481.0,346.0,135.0,105.0,376.0,544.0,420.0,124.0,101.0,443.0,548.0,392.0,156.0,122.0,426.0,493.0,366.0,127.0,98.0,395.0,442.0,332.0,110.0,84.0,358.0,5923.0,4553.0,1370.0,996.0,4927.0
North Goa,1.2.2,Number of PW given TT2,TOTAL,377.0,305.0,72.0,50.0,327.0,404.0,324.0,80.0,48.0,356.0,457.0,369.0,88.0,62.0,395.0,413.0,365.0,48.0,26.0,387.0,393.0,315.0,78.0,48.0,345.0,428.0,327.0,101.0,64.0,364.0,437.0,325.0,112.0,80.0,357.0,429.0,303.0,126.0,87.0,342.0,476.0,368.0,108.0,74.0,402.0,518.0,381.0,137.0,102.0,416.0,470.0,355.0,115.0,86.0,384.0,391.0,277.0,114.0,81.0,310.0,5193.0,4014.0,1179.0,808.0,4385.0
North Goa,1.2.3,Number of PW given TT Booster,TOTAL,40.0,35.0,5.0,5.0,35.0,62.0,53.0,9.0,6.0,56.0,59.0,51.0,8.0,3.0,56.0,46.0,43.0,3.0,5.0,41.0,54.0,48.0,6.0,8.0,46.0,70.0,32.0,38.0,28.0,42.0,50.0,41.0,9.0,7.0,43.0,65.0,36.0,29.0,26.0,39.0,78.0,31.0,47.0,34.0,44.0,84.0,53.0,31.0,22.0,62.0,65.0,54.0,11.0,2.0,63.0,66.0,36.0,30.0,26.0,40.0,739.0,513.0,226.0,172.0,567.0
North Goa,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,609.0,481.0,128.0,123.0,486.0,630.0,478.0,152.0,125.0,505.0,645.0,463.0,182.0,171.0,474.0,750.0,618.0,132.0,139.0,611.0,730.0,570.0,160.0,163.0,567.0,751.0,590.0,161.0,150.0,601.0,765.0,570.0,195.0,161.0,604.0,881.0,597.0,284.0,219.0,662.0,851.0,588.0,263.0,217.0,634.0,964.0,687.0,277.0,238.0,726.0,887.0,712.0,175.0,145.0,742.0,813.0,665.0,148.0,126.0,687.0,9276.0,7019.0,2257.0,1977.0,7299.0
North Goa,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,608.0,477.0,131.0,127.0,481.0,620.0,470.0,150.0,125.0,495.0,641.0,460.0,181.0,171.0,470.0,739.0,606.0,133.0,139.0,600.0,718.0,558.0,160.0,163.0,555.0,752.0,591.0,161.0,150.0,602.0,762.0,567.0,195.0,161.0,601.0,881.0,597.0,284.0,219.0,662.0,851.0,588.0,263.0,217.0,634.0,960.0,683.0,277.0,238.0,722.0,877.0,702.0,175.0,145.0,732.0,793.0,660.0,133.0,126.0,667.0,9202.0,6959.0,2243.0,1981.0,7221.0
North Goa,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,133.0,104.0,29.0,23.0,110.0,127.0,103.0,24.0,6.0,121.0,117.0,93.0,24.0,6.0,111.0,128.0,110.0,18.0,4.0,124.0,390.0,359.0,31.0,3.0,387.0,461.0,430.0,31.0,3.0,458.0,424.0,402.0,22.0,5.0,419.0,453.0,402.0,51.0,8.0,445.0,309.0,274.0,35.0,8.0,301.0,369.0,351.0,18.0,0.0,369.0,252.0,240.0,12.0,4.0,248.0,323.0,312.0,11.0,0.0,323.0,3486.0,3180.0,306.0,70.0,3416.0
