Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimapur,1.1,Total number of pregnant women registered for ANC,TOTAL,1864.0,825.0,1039.0,953.0,911.0,1782.0,784.0,998.0,855.0,927.0,1646.0,720.0,926.0,804.0,842.0,1736.0,711.0,1025.0,919.0,817.0,1759.0,630.0,1129.0,980.0,779.0,1746.0,750.0,996.0,833.0,913.0,1749.0,632.0,1117.0,982.0,767.0,1609.0,593.0,1016.0,897.0,712.0,1132.0,325.0,807.0,754.0,378.0,1809.0,790.0,1019.0,894.0,915.0,1756.0,780.0,976.0,896.0,860.0,1711.0,790.0,921.0,832.0,879.0,20299.0,8330.0,11969.0,10599.0,9700.0
Dimapur,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,590.0,185.0,405.0,359.0,231.0,576.0,202.0,374.0,314.0,262.0,561.0,180.0,381.0,322.0,239.0,581.0,184.0,397.0,351.0,230.0,465.0,132.0,333.0,268.0,197.0,418.0,112.0,306.0,250.0,168.0,467.0,106.0,361.0,309.0,158.0,504.0,97.0,407.0,358.0,146.0,300.0,53.0,247.0,220.0,80.0,522.0,143.0,379.0,318.0,204.0,599.0,222.0,377.0,334.0,265.0,597.0,206.0,391.0,354.0,243.0,6180.0,1822.0,4358.0,3757.0,2423.0
Dimapur,1.2.1,Number of PW given TT1,TOTAL,680.0,370.0,310.0,318.0,362.0,554.0,293.0,261.0,254.0,300.0,564.0,300.0,264.0,251.0,313.0,622.0,355.0,267.0,287.0,335.0,464.0,263.0,201.0,158.0,306.0,575.0,351.0,224.0,210.0,365.0,456.0,235.0,221.0,201.0,255.0,467.0,245.0,222.0,197.0,270.0,327.0,155.0,172.0,188.0,139.0,547.0,306.0,241.0,231.0,316.0,570.0,316.0,254.0,251.0,319.0,519.0,277.0,242.0,236.0,283.0,6345.0,3466.0,2879.0,2782.0,3563.0
Dimapur,1.2.2,Number of PW given TT2,TOTAL,379.0,161.0,218.0,206.0,173.0,374.0,179.0,195.0,174.0,200.0,368.0,157.0,211.0,172.0,196.0,391.0,175.0,216.0,212.0,179.0,361.0,138.0,223.0,169.0,192.0,363.0,158.0,205.0,175.0,188.0,326.0,136.0,190.0,168.0,158.0,307.0,125.0,182.0,141.0,166.0,205.0,90.0,115.0,113.0,92.0,292.0,135.0,157.0,136.0,156.0,283.0,135.0,148.0,131.0,152.0,316.0,155.0,161.0,155.0,161.0,3965.0,1744.0,2221.0,1952.0,2013.0
Dimapur,1.2.3,Number of PW given TT Booster,TOTAL,117.0,37.0,80.0,34.0,83.0,79.0,38.0,41.0,56.0,23.0,73.0,43.0,30.0,46.0,27.0,81.0,41.0,40.0,57.0,24.0,134.0,33.0,101.0,41.0,93.0,143.0,47.0,96.0,37.0,106.0,53.0,24.0,29.0,29.0,24.0,46.0,23.0,23.0,20.0,26.0,77.0,24.0,53.0,37.0,40.0,121.0,42.0,79.0,41.0,80.0,72.0,40.0,32.0,44.0,28.0,80.0,46.0,34.0,48.0,32.0,1076.0,438.0,638.0,490.0,586.0
Dimapur,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,61.0,18.0,43.0,43.0,18.0,76.0,18.0,58.0,58.0,18.0,88.0,20.0,68.0,68.0,20.0,67.0,17.0,50.0,50.0,17.0,72.0,27.0,45.0,45.0,27.0,132.0,92.0,40.0,40.0,92.0,96.0,41.0,55.0,55.0,41.0,89.0,39.0,50.0,50.0,39.0,31.0,31.0,0.0,0.0,31.0,135.0,87.0,48.0,48.0,87.0,131.0,58.0,73.0,73.0,58.0,121.0,100.0,21.0,21.0,100.0,1099.0,548.0,551.0,551.0,548.0
Dimapur,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,18.0,0.0,18.0,18.0,0.0,55.0,0.0,55.0,55.0,0.0,65.0,0.0,65.0,65.0,0.0,50.0,0.0,50.0,50.0,0.0,45.0,0.0,45.0,45.0,0.0,91.0,1.0,90.0,90.0,1.0,57.0,2.0,55.0,55.0,2.0,61.0,11.0,50.0,50.0,11.0,7.0,7.0,0.0,0.0,7.0,35.0,35.0,0.0,0.0,35.0,34.0,34.0,0.0,0.0,34.0,98.0,80.0,18.0,18.0,80.0,616.0,170.0,446.0,446.0,170.0
Dimapur,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,9.0,9.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,5.0,31.0,10.0,21.0,29.0,2.0,1.0,1.0,0.0,0.0,1.0,20.0,20.0,0.0,0.0,20.0,3.0,3.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,9.0,13.0,13.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,16.0,121.0,100.0,21.0,29.0,92.0
