Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bishnupur,1.1,Total number of pregnant women registered for ANC,TOTAL,426.0,426.0,,,426.0,532.0,532.0,,,532.0,358.0,358.0,,,358.0,389.0,389.0,,,389.0,408.0,408.0,,,408.0,291.0,291.0,,,291.0,345.0,345.0,,,345.0,312.0,312.0,,,312.0,328.0,328.0,,,328.0,425.0,425.0,,,425.0,381.0,381.0,,,381.0,378.0,378.0,,,378.0,4573.0,4573.0,,,4573.0
Bishnupur,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,315.0,315.0,,,315.0,385.0,385.0,,,385.0,277.0,277.0,,,277.0,308.0,308.0,,,308.0,292.0,292.0,,,292.0,185.0,185.0,,,185.0,243.0,243.0,,,243.0,254.0,254.0,,,254.0,226.0,226.0,,,226.0,327.0,327.0,,,327.0,305.0,305.0,,,305.0,263.0,263.0,,,263.0,3380.0,3380.0,,,3380.0
Bishnupur,1.2.1,Number of PW given TT1,TOTAL,323.0,323.0,,,323.0,415.0,415.0,,,415.0,292.0,292.0,,,292.0,328.0,328.0,,,328.0,333.0,333.0,,,333.0,235.0,235.0,,,235.0,287.0,287.0,,,287.0,251.0,251.0,,,251.0,246.0,246.0,,,246.0,319.0,319.0,,,319.0,318.0,318.0,,,318.0,306.0,306.0,,,306.0,3653.0,3653.0,,,3653.0
Bishnupur,1.2.2,Number of PW given TT2,TOTAL,190.0,190.0,,,190.0,307.0,307.0,,,307.0,277.0,277.0,,,277.0,259.0,259.0,,,259.0,257.0,257.0,,,257.0,384.0,384.0,,,384.0,221.0,221.0,,,221.0,231.0,231.0,,,231.0,202.0,202.0,,,202.0,206.0,206.0,,,206.0,213.0,213.0,,,213.0,191.0,191.0,,,191.0,2938.0,2938.0,,,2938.0
Bishnupur,1.2.3,Number of PW given TT Booster,TOTAL,53.0,53.0,,,53.0,59.0,59.0,,,59.0,24.0,24.0,,,24.0,28.0,28.0,,,28.0,53.0,53.0,,,53.0,35.0,35.0,,,35.0,38.0,38.0,,,38.0,36.0,36.0,,,36.0,29.0,29.0,,,29.0,59.0,59.0,,,59.0,45.0,45.0,,,45.0,47.0,47.0,,,47.0,506.0,506.0,,,506.0
Bishnupur,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,164.0,164.0,,,164.0,168.0,168.0,,,168.0,130.0,130.0,,,130.0,169.0,169.0,,,169.0,96.0,96.0,,,96.0,133.0,133.0,,,133.0,38.0,38.0,,,38.0,113.0,113.0,,,113.0,108.0,108.0,,,108.0,171.0,171.0,,,171.0,217.0,217.0,,,217.0,122.0,122.0,,,122.0,1629.0,1629.0,,,1629.0
Bishnupur,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,4.0,4.0,,,4.0,4.0,4.0,,,4.0,17.0,17.0,,,17.0,10.0,10.0,,,10.0,14.0,14.0,,,14.0,37.0,37.0,,,37.0,2.0,2.0,,,2.0,35.0,35.0,,,35.0,10.0,10.0,,,10.0,10.0,10.0,,,10.0,9.0,9.0,,,9.0,1.0,1.0,,,1.0,153.0,153.0,,,153.0
Bishnupur,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,9.0,9.0,,,9.0,9.0,9.0,,,9.0,12.0,12.0,,,12.0,7.0,7.0,,,7.0,8.0,8.0,,,8.0,20.0,20.0,,,20.0,32.0,32.0,,,32.0,5.0,5.0,,,5.0,3.0,3.0,,,3.0,4.0,4.0,,,4.0,7.0,7.0,,,7.0,8.0,8.0,,,8.0,124.0,124.0,,,124.0
