Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karaikal,1.1,Total number of pregnant women registered for ANC,TOTAL,532.0,507.0,25.0,109.0,423.0,570.0,545.0,25.0,103.0,467.0,492.0,470.0,22.0,68.0,424.0,506.0,481.0,25.0,97.0,409.0,395.0,369.0,26.0,77.0,318.0,468.0,448.0,20.0,67.0,401.0,495.0,470.0,25.0,102.0,393.0,494.0,472.0,22.0,120.0,374.0,540.0,520.0,20.0,94.0,446.0,586.0,558.0,28.0,134.0,452.0,527.0,505.0,22.0,96.0,431.0,584.0,564.0,20.0,119.0,465.0,6189.0,5909.0,280.0,1186.0,5003.0
Karaikal,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,234.0,212.0,22.0,70.0,164.0,248.0,233.0,15.0,68.0,180.0,205.0,185.0,20.0,46.0,159.0,221.0,199.0,22.0,58.0,163.0,176.0,156.0,20.0,49.0,127.0,212.0,194.0,18.0,33.0,179.0,274.0,254.0,20.0,69.0,205.0,276.0,256.0,20.0,85.0,191.0,332.0,317.0,15.0,58.0,274.0,335.0,309.0,26.0,87.0,248.0,301.0,281.0,20.0,76.0,225.0,307.0,289.0,18.0,78.0,229.0,3121.0,2885.0,236.0,777.0,2344.0
Karaikal,1.2.1,Number of PW given TT1,TOTAL,199.0,176.0,23.0,58.0,141.0,204.0,189.0,15.0,65.0,139.0,173.0,153.0,20.0,47.0,126.0,211.0,189.0,22.0,64.0,147.0,148.0,128.0,20.0,42.0,106.0,157.0,142.0,15.0,34.0,123.0,187.0,167.0,20.0,53.0,134.0,203.0,183.0,20.0,55.0,148.0,232.0,217.0,15.0,75.0,157.0,246.0,220.0,26.0,88.0,158.0,220.0,200.0,20.0,76.0,144.0,267.0,249.0,18.0,86.0,181.0,2447.0,2213.0,234.0,743.0,1704.0
Karaikal,1.2.2,Number of PW given TT2,TOTAL,187.0,165.0,22.0,69.0,118.0,211.0,196.0,15.0,80.0,131.0,164.0,144.0,20.0,54.0,110.0,234.0,212.0,22.0,77.0,157.0,175.0,155.0,20.0,52.0,123.0,137.0,122.0,15.0,58.0,79.0,199.0,179.0,20.0,59.0,140.0,179.0,169.0,10.0,54.0,125.0,172.0,157.0,15.0,62.0,110.0,232.0,217.0,15.0,86.0,146.0,190.0,170.0,20.0,71.0,119.0,268.0,250.0,18.0,93.0,175.0,2348.0,2136.0,212.0,815.0,1533.0
Karaikal,1.2.3,Number of PW given TT Booster,TOTAL,7.0,1.0,6.0,6.0,1.0,13.0,8.0,5.0,5.0,8.0,12.0,8.0,4.0,4.0,8.0,7.0,2.0,5.0,5.0,2.0,7.0,2.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,11.0,6.0,5.0,6.0,5.0,10.0,5.0,5.0,5.0,5.0,6.0,1.0,5.0,5.0,1.0,7.0,3.0,4.0,4.0,3.0,7.0,5.0,2.0,3.0,4.0,95.0,47.0,48.0,50.0,45.0
Karaikal,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,444.0,444.0,0.0,60.0,384.0,346.0,346.0,0.0,67.0,279.0,316.0,316.0,0.0,80.0,236.0,278.0,278.0,0.0,78.0,200.0,260.0,260.0,0.0,104.0,156.0,253.0,253.0,0.0,85.0,168.0,271.0,271.0,0.0,108.0,163.0,253.0,253.0,0.0,104.0,149.0,252.0,252.0,0.0,69.0,183.0,200.0,200.0,0.0,69.0,131.0,185.0,185.0,0.0,59.0,126.0,238.0,238.0,0.0,73.0,165.0,3296.0,3296.0,0.0,956.0,2340.0
Karaikal,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,375.0,375.0,0.0,45.0,330.0,323.0,323.0,0.0,85.0,238.0,279.0,279.0,0.0,80.0,199.0,240.0,240.0,0.0,78.0,162.0,231.0,231.0,0.0,104.0,127.0,179.0,179.0,0.0,32.0,147.0,266.0,266.0,0.0,108.0,158.0,226.0,226.0,0.0,104.0,122.0,239.0,239.0,0.0,69.0,170.0,177.0,177.0,0.0,69.0,108.0,189.0,189.0,0.0,59.0,130.0,230.0,230.0,0.0,73.0,157.0,2954.0,2954.0,0.0,906.0,2048.0
Karaikal,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,116.0,116.0,0.0,55.0,61.0,110.0,110.0,0.0,56.0,54.0,141.0,141.0,0.0,49.0,92.0,113.0,113.0,0.0,36.0,77.0,149.0,149.0,0.0,33.0,116.0,122.0,121.0,1.0,29.0,93.0,126.0,126.0,0.0,42.0,84.0,80.0,80.0,0.0,48.0,32.0,109.0,109.0,0.0,68.0,41.0,130.0,130.0,0.0,54.0,76.0,126.0,126.0,0.0,47.0,79.0,128.0,128.0,0.0,56.0,72.0,1450.0,1449.0,1.0,573.0,877.0
