Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Garo Hills,1.1,Total number of pregnant women registered for ANC,TOTAL,430.0,430.0,,,430.0,445.0,445.0,,,445.0,346.0,346.0,,,346.0,425.0,425.0,,,425.0,434.0,434.0,,,434.0,508.0,508.0,,,508.0,545.0,545.0,,,545.0,551.0,551.0,,,551.0,429.0,429.0,,,429.0,480.0,480.0,,,480.0,563.0,563.0,,,563.0,585.0,585.0,,,585.0,5741.0,5741.0,,,5741.0
East Garo Hills,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,141.0,141.0,,,141.0,161.0,161.0,,,161.0,115.0,115.0,,,115.0,144.0,144.0,,,144.0,154.0,154.0,,,154.0,174.0,174.0,,,174.0,160.0,160.0,,,160.0,149.0,149.0,,,149.0,97.0,97.0,,,97.0,123.0,123.0,,,123.0,115.0,115.0,,,115.0,176.0,176.0,,,176.0,1709.0,1709.0,,,1709.0
East Garo Hills,1.2.1,Number of PW given TT1,TOTAL,268.0,268.0,,,268.0,285.0,285.0,,,285.0,201.0,201.0,,,201.0,228.0,228.0,,,228.0,278.0,278.0,,,278.0,327.0,327.0,,,327.0,319.0,319.0,,,319.0,308.0,308.0,,,308.0,225.0,225.0,,,225.0,286.0,286.0,,,286.0,311.0,311.0,,,311.0,307.0,307.0,,,307.0,3343.0,3343.0,,,3343.0
East Garo Hills,1.2.2,Number of PW given TT2,TOTAL,202.0,202.0,,,202.0,130.0,130.0,,,130.0,152.0,152.0,,,152.0,171.0,171.0,,,171.0,180.0,180.0,,,180.0,188.0,188.0,,,188.0,227.0,227.0,,,227.0,202.0,202.0,,,202.0,215.0,215.0,,,215.0,213.0,213.0,,,213.0,212.0,212.0,,,212.0,261.0,261.0,,,261.0,2353.0,2353.0,,,2353.0
East Garo Hills,1.2.3,Number of PW given TT Booster,TOTAL,101.0,101.0,,,101.0,171.0,171.0,,,171.0,77.0,77.0,,,77.0,96.0,96.0,,,96.0,121.0,121.0,,,121.0,103.0,103.0,,,103.0,127.0,127.0,,,127.0,149.0,149.0,,,149.0,110.0,110.0,,,110.0,117.0,117.0,,,117.0,144.0,144.0,,,144.0,122.0,122.0,,,122.0,1438.0,1438.0,,,1438.0
East Garo Hills,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,205.0,205.0,,,205.0,176.0,176.0,,,176.0,282.0,282.0,,,282.0,314.0,314.0,,,314.0,261.0,261.0,,,261.0,328.0,328.0,,,328.0,334.0,334.0,,,334.0,322.0,322.0,,,322.0,351.0,351.0,,,351.0,381.0,381.0,,,381.0,330.0,330.0,,,330.0,350.0,350.0,,,350.0,3634.0,3634.0,,,3634.0
East Garo Hills,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,16.0,16.0,,,16.0,86.0,86.0,,,86.0,362.0,362.0,,,362.0,391.0,391.0,,,391.0,237.0,237.0,,,237.0,235.0,235.0,,,235.0,312.0,312.0,,,312.0,242.0,242.0,,,242.0,265.0,265.0,,,265.0,357.0,357.0,,,357.0,292.0,292.0,,,292.0,321.0,321.0,,,321.0,3116.0,3116.0,,,3116.0
East Garo Hills,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,0.0,0.0,,,0.0,48.0,48.0,,,48.0,54.0,54.0,,,54.0,104.0,104.0,,,104.0,130.0,130.0,,,130.0,171.0,171.0,,,171.0,257.0,257.0,,,257.0,229.0,229.0,,,229.0,231.0,231.0,,,231.0,221.0,221.0,,,221.0,222.0,222.0,,,222.0,205.0,205.0,,,205.0,1872.0,1872.0,,,1872.0
