Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshadweep,1.1,Total number of pregnant women registered for ANC,TOTAL,79.0,79.0,,,79.0,123.0,123.0,,,123.0,83.0,83.0,,,83.0,127.0,127.0,,,127.0,122.0,122.0,,,122.0,101.0,101.0,,,101.0,119.0,119.0,,,119.0,134.0,134.0,,,134.0,107.0,107.0,,,107.0,102.0,102.0,,,102.0,100.0,100.0,,,100.0,95.0,95.0,,,95.0,1292.0,1292.0,,,1292.0
Lakshadweep,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,59.0,59.0,,,59.0,103.0,103.0,,,103.0,70.0,70.0,,,70.0,99.0,99.0,,,99.0,89.0,89.0,,,89.0,77.0,77.0,,,77.0,93.0,93.0,,,93.0,116.0,116.0,,,116.0,84.0,84.0,,,84.0,73.0,73.0,,,73.0,78.0,78.0,,,78.0,89.0,89.0,,,89.0,1030.0,1030.0,,,1030.0
Lakshadweep,1.2.1,Number of PW given TT1,TOTAL,44.0,44.0,,,44.0,83.0,83.0,,,83.0,61.0,61.0,,,61.0,87.0,87.0,,,87.0,95.0,95.0,,,95.0,78.0,78.0,,,78.0,89.0,89.0,,,89.0,83.0,83.0,,,83.0,75.0,75.0,,,75.0,71.0,71.0,,,71.0,76.0,76.0,,,76.0,83.0,83.0,,,83.0,925.0,925.0,,,925.0
Lakshadweep,1.2.2,Number of PW given TT2,TOTAL,45.0,45.0,,,45.0,59.0,59.0,,,59.0,66.0,66.0,,,66.0,69.0,69.0,,,69.0,86.0,86.0,,,86.0,70.0,70.0,,,70.0,94.0,94.0,,,94.0,72.0,72.0,,,72.0,77.0,77.0,,,77.0,66.0,66.0,,,66.0,59.0,59.0,,,59.0,76.0,76.0,,,76.0,839.0,839.0,,,839.0
Lakshadweep,1.2.3,Number of PW given TT Booster,TOTAL,10.0,10.0,,,10.0,16.0,16.0,,,16.0,9.0,9.0,,,9.0,10.0,10.0,,,10.0,11.0,11.0,,,11.0,6.0,6.0,,,6.0,16.0,16.0,,,16.0,17.0,17.0,,,17.0,19.0,19.0,,,19.0,14.0,14.0,,,14.0,10.0,10.0,,,10.0,12.0,12.0,,,12.0,150.0,150.0,,,150.0
Lakshadweep,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,99.0,99.0,,,99.0,104.0,104.0,,,104.0,102.0,102.0,,,102.0,92.0,92.0,,,92.0,106.0,106.0,,,106.0,95.0,95.0,,,95.0,114.0,114.0,,,114.0,99.0,99.0,,,99.0,83.0,83.0,,,83.0,116.0,116.0,,,116.0,102.0,102.0,,,102.0,106.0,106.0,,,106.0,1218.0,1218.0,,,1218.0
Lakshadweep,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,77.0,77.0,,,77.0,85.0,85.0,,,85.0,81.0,81.0,,,81.0,96.0,96.0,,,96.0,107.0,107.0,,,107.0,100.0,100.0,,,100.0,114.0,114.0,,,114.0,99.0,99.0,,,99.0,83.0,83.0,,,83.0,118.0,118.0,,,118.0,96.0,96.0,,,96.0,90.0,90.0,,,90.0,1146.0,1146.0,,,1146.0
Lakshadweep,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,8.0,8.0,,,8.0,41.0,41.0,,,41.0,7.0,7.0,,,7.0,8.0,8.0,,,8.0,12.0,12.0,,,12.0,3.0,3.0,,,3.0,18.0,18.0,,,18.0,23.0,23.0,,,23.0,10.0,10.0,,,10.0,17.0,17.0,,,17.0,22.0,22.0,,,22.0,22.0,22.0,,,22.0,191.0,191.0,,,191.0
