Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anantnag,1.1,Total number of pregnant women registered for ANC,TOTAL,1596.0,1562.0,34.0,53.0,1543.0,2104.0,2072.0,32.0,56.0,2048.0,2119.0,2084.0,35.0,53.0,2066.0,2265.0,2214.0,51.0,71.0,2194.0,2468.0,2418.0,50.0,86.0,2382.0,2517.0,2478.0,39.0,71.0,2446.0,2182.0,2145.0,37.0,56.0,2126.0,2554.0,2517.0,37.0,68.0,2486.0,2453.0,2408.0,45.0,84.0,2369.0,2345.0,2315.0,30.0,44.0,2301.0,2428.0,2397.0,31.0,83.0,2345.0,2742.0,2713.0,29.0,81.0,2661.0,27773.0,27323.0,450.0,806.0,26967.0
Anantnag,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,1484.0,1467.0,17.0,32.0,1452.0,1966.0,1945.0,21.0,41.0,1925.0,2022.0,1994.0,28.0,43.0,1979.0,1959.0,1923.0,36.0,54.0,1905.0,2310.0,2273.0,37.0,67.0,2243.0,2369.0,2345.0,24.0,52.0,2317.0,2060.0,2028.0,32.0,51.0,2009.0,2157.0,2132.0,25.0,52.0,2105.0,2097.0,2069.0,28.0,58.0,2039.0,2166.0,2141.0,25.0,39.0,2127.0,2206.0,2192.0,14.0,55.0,2151.0,2557.0,2539.0,18.0,52.0,2505.0,25353.0,25048.0,305.0,596.0,24757.0
Anantnag,1.2.1,Number of PW given TT1,TOTAL,1348.0,1334.0,14.0,31.0,1317.0,1615.0,1597.0,18.0,38.0,1577.0,1636.0,1611.0,25.0,40.0,1596.0,1909.0,1886.0,23.0,42.0,1867.0,1881.0,1844.0,37.0,68.0,1813.0,1772.0,1748.0,24.0,51.0,1721.0,1735.0,1703.0,32.0,47.0,1688.0,2114.0,2079.0,35.0,62.0,2052.0,1794.0,1764.0,30.0,66.0,1728.0,1753.0,1728.0,25.0,37.0,1716.0,1968.0,1955.0,13.0,61.0,1907.0,2006.0,1977.0,29.0,81.0,1925.0,21531.0,21226.0,305.0,624.0,20907.0
Anantnag,1.2.2,Number of PW given TT2,TOTAL,1118.0,1104.0,14.0,29.0,1089.0,1151.0,1135.0,16.0,35.0,1116.0,1179.0,1164.0,15.0,32.0,1147.0,1404.0,1387.0,17.0,32.0,1372.0,1625.0,1609.0,16.0,31.0,1594.0,1815.0,1778.0,37.0,67.0,1748.0,2928.0,2904.0,24.0,49.0,2879.0,1900.0,1890.0,10.0,25.0,1875.0,2871.0,2851.0,20.0,44.0,2827.0,1578.0,1573.0,5.0,20.0,1558.0,1986.0,1968.0,18.0,44.0,1942.0,1991.0,1968.0,23.0,63.0,1928.0,21546.0,21331.0,215.0,471.0,21075.0
Anantnag,1.2.3,Number of PW given TT Booster,TOTAL,256.0,250.0,6.0,8.0,248.0,488.0,488.0,0.0,4.0,484.0,480.0,480.0,0.0,3.0,477.0,348.0,348.0,0.0,1.0,347.0,597.0,597.0,0.0,5.0,592.0,761.0,746.0,15.0,20.0,741.0,447.0,442.0,5.0,9.0,438.0,446.0,446.0,0.0,4.0,442.0,516.0,516.0,0.0,3.0,513.0,587.0,587.0,0.0,2.0,585.0,442.0,442.0,0.0,4.0,438.0,634.0,634.0,0.0,0.0,634.0,6002.0,5976.0,26.0,63.0,5939.0
Anantnag,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,1061.0,1061.0,,19.0,1042.0,1013.0,1013.0,0.0,21.0,992.0,942.0,942.0,0.0,22.0,920.0,1004.0,1004.0,0.0,18.0,986.0,1088.0,1088.0,0.0,31.0,1057.0,1877.0,1877.0,0.0,16.0,1861.0,1071.0,1071.0,0.0,18.0,1053.0,1124.0,1124.0,0.0,15.0,1109.0,1012.0,1012.0,0.0,34.0,978.0,1429.0,1429.0,0.0,3.0,1426.0,1475.0,1475.0,0.0,43.0,1432.0,1566.0,1566.0,0.0,32.0,1534.0,14662.0,14662.0,0.0,272.0,14390.0
Anantnag,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,727.0,727.0,,6.0,721.0,1100.0,1100.0,0.0,0.0,1100.0,23.0,23.0,0.0,0.0,23.0,16.0,16.0,0.0,0.0,16.0,30.0,30.0,0.0,0.0,30.0,7.0,7.0,0.0,0.0,7.0,56.0,56.0,0.0,2.0,54.0,234.0,234.0,0.0,2.0,232.0,225.0,225.0,0.0,10.0,215.0,307.0,307.0,0.0,0.0,307.0,354.0,354.0,0.0,13.0,341.0,340.0,340.0,0.0,24.0,316.0,3419.0,3419.0,0.0,57.0,3362.0
Anantnag,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,216.0,216.0,,5.0,211.0,116.0,116.0,0.0,6.0,110.0,177.0,177.0,0.0,0.0,177.0,174.0,174.0,0.0,4.0,170.0,149.0,149.0,0.0,0.0,149.0,61.0,61.0,0.0,0.0,61.0,50.0,50.0,0.0,0.0,50.0,53.0,53.0,0.0,0.0,53.0,83.0,83.0,0.0,0.0,83.0,71.0,71.0,0.0,0.0,71.0,54.0,54.0,0.0,0.0,54.0,66.0,66.0,0.0,11.0,55.0,1270.0,1270.0,0.0,26.0,1244.0
