Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Almora,1.1,Total number of pregnant women registered for ANC,TOTAL,882.0,801.0,81.0,,882.0,911.0,742.0,169.0,,911.0,1026.0,659.0,367.0,,1026.0,1083.0,655.0,428.0,,1083.0,1013.0,735.0,278.0,,1013.0,899.0,779.0,120.0,,899.0,669.0,506.0,163.0,,669.0,964.0,557.0,407.0,,964.0,561.0,561.0,,,561.0,963.0,606.0,357.0,,963.0,1045.0,683.0,362.0,,1045.0,1093.0,679.0,414.0,,1093.0,11109.0,7963.0,3146.0,,11109.0
Almora,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,539.0,506.0,33.0,,539.0,568.0,456.0,112.0,,568.0,527.0,409.0,118.0,,527.0,493.0,406.0,87.0,,493.0,602.0,503.0,99.0,,602.0,522.0,497.0,25.0,,522.0,343.0,310.0,33.0,,343.0,391.0,294.0,97.0,,391.0,336.0,336.0,,,336.0,449.0,383.0,66.0,,449.0,479.0,415.0,64.0,,479.0,496.0,456.0,40.0,,496.0,5745.0,4971.0,774.0,,5745.0
Almora,1.2.1,Number of PW given TT1,TOTAL,664.0,661.0,3.0,,664.0,623.0,617.0,6.0,,623.0,574.0,560.0,14.0,,574.0,562.0,542.0,20.0,,562.0,660.0,641.0,19.0,,660.0,729.0,680.0,49.0,,729.0,496.0,433.0,63.0,,496.0,493.0,469.0,24.0,,493.0,473.0,473.0,,,473.0,514.0,509.0,5.0,,514.0,595.0,581.0,14.0,,595.0,605.0,586.0,19.0,,605.0,6988.0,6752.0,236.0,,6988.0
Almora,1.2.2,Number of PW given TT2,TOTAL,557.0,552.0,5.0,,557.0,634.0,629.0,5.0,,634.0,612.0,596.0,16.0,,612.0,557.0,543.0,14.0,,557.0,530.0,516.0,14.0,,530.0,649.0,596.0,53.0,,649.0,608.0,566.0,42.0,,608.0,490.0,478.0,12.0,,490.0,453.0,453.0,,,453.0,424.0,418.0,6.0,,424.0,525.0,517.0,8.0,,525.0,576.0,562.0,14.0,,576.0,6615.0,6426.0,189.0,,6615.0
Almora,1.2.3,Number of PW given TT Booster,TOTAL,131.0,131.0,0.0,,131.0,111.0,111.0,0.0,,111.0,123.0,97.0,26.0,,123.0,140.0,107.0,33.0,,140.0,125.0,99.0,26.0,,125.0,135.0,111.0,24.0,,135.0,99.0,70.0,29.0,,99.0,112.0,86.0,26.0,,112.0,74.0,74.0,,,74.0,84.0,84.0,0.0,,84.0,116.0,86.0,30.0,,116.0,91.0,77.0,14.0,,91.0,1341.0,1133.0,208.0,,1341.0
Almora,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,407.0,407.0,0.0,,407.0,342.0,342.0,0.0,,342.0,393.0,283.0,110.0,,393.0,405.0,265.0,140.0,,405.0,373.0,263.0,110.0,,373.0,311.0,191.0,120.0,,311.0,224.0,83.0,141.0,,224.0,189.0,69.0,120.0,,189.0,80.0,80.0,,,80.0,82.0,82.0,0.0,,82.0,249.0,149.0,100.0,,249.0,289.0,199.0,90.0,,289.0,3344.0,2413.0,931.0,,3344.0
Almora,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,19.0,19.0,0.0,,19.0,26.0,26.0,0.0,,26.0,134.0,24.0,110.0,,134.0,167.0,27.0,140.0,,167.0,133.0,23.0,110.0,,133.0,157.0,37.0,120.0,,157.0,162.0,21.0,141.0,,162.0,135.0,15.0,120.0,,135.0,35.0,35.0,,,35.0,30.0,30.0,0.0,,30.0,131.0,31.0,100.0,,131.0,109.0,19.0,90.0,,109.0,1238.0,307.0,931.0,,1238.0
Almora,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,56.0,56.0,0.0,,56.0,45.0,45.0,0.0,,45.0,54.0,54.0,0.0,,54.0,69.0,69.0,,,69.0,71.0,61.0,10.0,,71.0,46.0,36.0,10.0,,46.0,51.0,34.0,17.0,,51.0,49.0,39.0,10.0,,49.0,39.0,39.0,,,39.0,41.0,41.0,0.0,,41.0,58.0,48.0,10.0,,58.0,21.0,11.0,10.0,,21.0,600.0,533.0,67.0,,600.0
