Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,April,April,April,April,April,May,May,May,May,May,June,June,June,June,June,July,July,July,July,July,August,August,August,August,August,September,September,September,September,September,October,October,October,October,October,November,November,November,November,November,December,December,December,December,December,January,January,January,January,January,February,February,February,February,February,March,March,March,March,March,Total,Total,Total,Total,Total
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D],Total [(A+B) or (C+D)],Public [A],Private [B],Urban [C],Rural [D]
District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anjaw,1.1,Total number of pregnant women registered for ANC,TOTAL,24.0,24.0,,,24.0,33.0,33.0,,,33.0,46.0,46.0,,,46.0,34.0,34.0,,,34.0,46.0,46.0,,,46.0,34.0,34.0,,,34.0,29.0,29.0,,,29.0,27.0,27.0,,,27.0,30.0,30.0,,,30.0,27.0,27.0,,,27.0,34.0,34.0,,,34.0,34.0,34.0,,,34.0,398.0,398.0,,,398.0
Anjaw,1.1.1,"Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)",TOTAL,9.0,9.0,,,9.0,13.0,13.0,,,13.0,11.0,11.0,,,11.0,15.0,15.0,,,15.0,21.0,21.0,,,21.0,21.0,21.0,,,21.0,12.0,12.0,,,12.0,9.0,9.0,,,9.0,11.0,11.0,,,11.0,8.0,8.0,,,8.0,16.0,16.0,,,16.0,9.0,9.0,,,9.0,155.0,155.0,,,155.0
Anjaw,1.2.1,Number of PW given TT1,TOTAL,18.0,18.0,,,18.0,19.0,19.0,,,19.0,41.0,41.0,,,41.0,28.0,28.0,,,28.0,34.0,34.0,,,34.0,21.0,21.0,,,21.0,19.0,19.0,,,19.0,21.0,21.0,,,21.0,21.0,21.0,,,21.0,21.0,21.0,,,21.0,34.0,34.0,,,34.0,26.0,26.0,,,26.0,303.0,303.0,,,303.0
Anjaw,1.2.2,Number of PW given TT2,TOTAL,6.0,6.0,,,6.0,6.0,6.0,,,6.0,6.0,6.0,,,6.0,14.0,14.0,,,14.0,20.0,20.0,,,20.0,7.0,7.0,,,7.0,13.0,13.0,,,13.0,36.0,36.0,,,36.0,13.0,13.0,,,13.0,12.0,12.0,,,12.0,8.0,8.0,,,8.0,20.0,20.0,,,20.0,161.0,161.0,,,161.0
Anjaw,1.2.3,Number of PW given TT Booster,TOTAL,1.0,1.0,,,1.0,0.0,0.0,,,0.0,4.0,4.0,,,4.0,1.0,1.0,,,1.0,2.0,2.0,,,2.0,0.0,0.0,,,0.0,4.0,4.0,,,4.0,5.0,5.0,,,5.0,5.0,5.0,,,5.0,3.0,3.0,,,3.0,0.0,0.0,,,0.0,1.0,1.0,,,1.0,26.0,26.0,,,26.0
Anjaw,1.2.4,Number of PW given 180 Iron Folic Acid (IFA) tablets,TOTAL,16.0,16.0,,,16.0,3.0,3.0,,,3.0,11.0,11.0,,,11.0,10.0,10.0,,,10.0,17.0,17.0,,,17.0,6.0,6.0,,,6.0,12.0,12.0,,,12.0,9.0,9.0,,,9.0,11.0,11.0,,,11.0,7.0,7.0,,,7.0,3.0,3.0,,,3.0,4.0,4.0,,,4.0,109.0,109.0,,,109.0
Anjaw,1.2.5,Number of PW given 360 Calcium tablets,TOTAL,4.0,4.0,,,4.0,1.0,1.0,,,1.0,9.0,9.0,,,9.0,9.0,9.0,,,9.0,8.0,8.0,,,8.0,1.0,1.0,,,1.0,10.0,10.0,,,10.0,3.0,3.0,,,3.0,5.0,5.0,,,5.0,3.0,3.0,,,3.0,2.0,2.0,,,2.0,3.0,3.0,,,3.0,58.0,58.0,,,58.0
Anjaw,1.2.6,Number of PW given one Albendazole tablet after 1st trimester,TOTAL,0.0,0.0,,,0.0,0.0,0.0,,,0.0,2.0,2.0,,,2.0,2.0,2.0,,,2.0,3.0,3.0,,,3.0,3.0,3.0,,,3.0,6.0,6.0,,,6.0,2.0,2.0,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,0.0,0.0,,,0.0,1.0,1.0,,,1.0,21.0,21.0,,,21.0
