Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
Daman,1.1,Total number of pregnant women Registered for ANC,TOTAL,647.0,594.0,700.0,724.0,711.0,729.0,561.0,656.0,493.0,568.0,501.0,484.0,7368.0
Daman,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,295.0,249.0,306.0,298.0,269.0,280.0,242.0,282.0,280.0,298.0,237.0,260.0,3296.0
Daman,1.2,Number of Pregnant women registered under JSY,TOTAL,7.0,12.0,11.0,8.0,8.0,19.0,9.0,11.0,16.0,16.0,18.0,7.0,142.0
Daman,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,372.0,409.0,394.0,406.0,420.0,434.0,414.0,442.0,415.0,312.0,345.0,301.0,4664.0
Daman,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,305.0,302.0,335.0,340.0,336.0,356.0,282.0,325.0,322.0,301.0,260.0,319.0,3783.0
Daman,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,245.0,255.0,273.0,316.0,276.0,304.0,263.0,278.0,293.0,222.0,242.0,297.0,3264.0
Daman,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,277.0,262.0,333.0,335.0,351.0,359.0,331.0,354.0,414.0,371.0,329.0,303.0,4019.0
Daman,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,3.0,4.0,1.0,6.0,1.0,5.0,4.0,8.0,6.0,6.0,8.0,3.0,55.0
Daman,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Daman,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,293.0,291.0,295.0,251.0,312.0,286.0,230.0,267.0,177.0,243.0,205.0,227.0,3077.0
Daman,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,7.0,4.0,4.0,33.0
Daman,1.8,Number of pregnancy test kits used at SC level,TOTAL,89.0,83.0,91.0,93.0,101.0,91.0,92.0,105.0,96.0,144.0,134.0,142.0,1261.0
Daman,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Daman,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
