Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,April,May,June,July,August,September,October,November,December,January,February,March,Total
District,,,,,,,,,,,,,,,,
Central,1.1,Total number of pregnant women Registered for ANC,TOTAL,9445.0,10262.0,8673.0,9893.0,10541.0,9960.0,9091.0,11698.0,12638.0,11563.0,9045.0,9949.0,122758.0
Central,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,2598.0,2907.0,2674.0,2839.0,2699.0,2457.0,1777.0,5007.0,2608.0,2539.0,2852.0,3212.0,34169.0
Central,1.2,Number of Pregnant women registered under JSY,TOTAL,316.0,405.0,433.0,419.0,363.0,393.0,278.0,339.0,366.0,486.0,606.0,656.0,5060.0
Central,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,5139.0,5364.0,6643.0,5897.0,7058.0,6272.0,4184.0,6185.0,6926.0,5562.0,5455.0,5727.0,70412.0
Central,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,3129.0,3411.0,2667.0,2585.0,3077.0,2868.0,2439.0,2357.0,2348.0,2515.0,2671.0,3289.0,33356.0
Central,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,2681.0,3066.0,2848.0,2798.0,2901.0,2836.0,2419.0,2483.0,2564.0,2288.0,2191.0,2779.0,31854.0
Central,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,4234.0,3955.0,5223.0,4699.0,6808.0,6462.0,2299.0,5071.0,5998.0,3758.0,3703.0,5245.0,57455.0
Central,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,105.0,126.0,95.0,81.0,108.0,81.0,79.0,101.0,106.0,115.0,78.0,78.0,1153.0
Central,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,10.0,11.0,9.0,14.0,10.0,6.0,9.0,19.0,15.0,11.0,8.0,6.0,128.0
Central,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,2436.0,2449.0,2758.0,2976.0,2984.0,2922.0,2148.0,2257.0,1695.0,2994.0,2371.0,2281.0,30271.0
Central,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,105.0,97.0,116.0,103.0,140.0,142.0,69.0,117.0,59.0,47.0,63.0,45.0,1103.0
Central,1.8,Number of pregnancy test kits used at SC level,TOTAL,15.0,40.0,13.0,35.0,68.0,85.0,105.0,165.0,247.0,78.0,30.0,100.0,981.0
Central,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,7.0,9.0,1.0,3.0,4.0,4.0,5.0,2.0,3.0,8.0,3.0,2.0,51.0
Central,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,57.0,42.0,65.0,72.0,80.0,102.0,71.0,92.0,96.0,97.0,81.0,71.0,926.0
Central,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,64.0,51.0,66.0,75.0,84.0,106.0,76.0,94.0,99.0,105.0,84.0,73.0,977.0
Central,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,46.0,31.0,41.0,58.0,64.0,76.0,58.0,65.0,85.0,89.0,61.0,48.0,722.0
Central,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,8.0
Central,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,2164.0,2514.0,2553.0,3095.0,3742.0,3667.0,3642.0,3372.0,3238.0,3300.0,2808.0,2565.0,36660.0
Central,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,629.0,775.0,665.0,875.0,917.0,979.0,956.0,879.0,889.0,831.0,804.0,711.0,9910.0
Central,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,131.0,156.0,142.0,135.0,182.0,155.0,123.0,163.0,152.0,134.0,279.0,286.0,2038.0
Central,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,59.0,83.0,39.0,42.0,66.0,56.0,51.0,62.0,57.0,52.0,50.0,65.0,682.0
Central,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,662.0,689.0,696.0,818.0,907.0,899.0,837.0,912.0,809.0,862.0,779.0,782.0,9652.0
Central,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,527.0,602.0,478.0,723.0,819.0,672.0,684.0,691.0,684.0,917.0,642.0,647.0,8086.0
Central,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
Central,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,527.0,602.0,478.0,723.0,819.0,672.0,684.0,691.0,684.0,917.0,642.0,647.0,8086.0
Central,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,314.0,336.0,429.0,448.0,516.0,514.0,459.0,496.0,440.0,462.0,477.0,482.0,5373.0
Central,4.1.1.a,Number of male live births,TOTAL,1503.0,1642.0,1748.0,2088.0,2487.0,2470.0,2307.0,2242.0,2145.0,2230.0,1855.0,1781.0,24498.0
Central,4.1.1.b,Number of female live births,TOTAL,1363.0,1585.0,1542.0,1868.0,2205.0,2198.0,2201.0,2084.0,1957.0,1987.0,1754.0,1611.0,22355.0
